"Stazione";"Metato"
"Codice";"TOS11000001"
"Comune";"San Giuliano Terme"
"Provincia";"PI"
"GB [m]";"E";1611400;"N";4847379
"WGS84 [°]";"Lat";43.771;"Lon";10.384
"Quota [m]";3,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore -9999 corrisponde a dato mancante
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Vel Med [m/s]";"Dir Med";"Vel Max [m/s]"
24/03/2011;1,2;O;4,4
25/03/2011;1,3;N;3,9
26/03/2011;1,3;O;4,1
27/03/2011;0,8;N;2,5
28/03/2011;1,1;NE;3,9
29/03/2011;1,2;N;4,3
30/03/2011;1,2;SE;3,8
31/03/2011;1,0;NO;3,4
01/04/2011;1,0;NO;3,7
02/04/2011;1,0;N;3,5
03/04/2011;1,0;O;3,6
04/04/2011;1,0;N;3,5
05/04/2011;1,3;NE;4,7
06/04/2011;1,1;E;3,8
07/04/2011;0,9;N;3,0
08/04/2011;1,0;N;3,3
09/04/2011;1,2;N;3,5
10/04/2011;0,9;NO;3,4
11/04/2011;1,0;NO;4,4
12/04/2011;1,1;NO;3,5
13/04/2011;2,6;NE;7,4
14/04/2011;1,4;SO;4,0
15/04/2011;2,8;NE;7,3
16/04/2011;1,4;NE;3,7
17/04/2011;1,3;NE;4,0
18/04/2011;1,3;NO;3,9
19/04/2011;1,3;O;4,5
20/04/2011;1,3;NE;4,7
21/04/2011;1,2;O;4,7
22/04/2011;1,4;O;4,6
23/04/2011;1,2;NE;4,6
24/04/2011;0,9;E;3,9
25/04/2011;1,3;O;5,4
26/04/2011;2,5;E;5,7
27/04/2011;1,7;NE;4,5
28/04/2011;0,8;N;3,0
29/04/2011;1,2;N;3,6
30/04/2011;2,7;S;5,5
01/05/2011;1,6;N;4,1
02/05/2011;1,2;SO;5,1
03/05/2011;1,3;NO;4,1
04/05/2011;1,2;N;4,6
05/05/2011;2,0;O;5,6
06/05/2011;1,1;O;3,5
07/05/2011;1,2;SO;3,7
08/05/2011;1,5;SO;4,4
09/05/2011;4,7;E;11,3
10/05/2011;1,3;N;4,3
11/05/2011;1,3;N;3,8
12/05/2011;1,3;SO;3,5
13/05/2011;1,1;N;3,2
14/05/2011;1,5;O;4,2
15/05/2011;1,8;SE;6,3
16/05/2011;1,5;NE;5,0
17/05/2011;1,2;NO;3,4
18/05/2011;1,2;N;3,7
19/05/2011;1,2;S;4,0
20/05/2011;1,0;NO;3,0
21/05/2011;1,2;O;3,8
22/05/2011;1,3;N;4,4
23/05/2011;1,2;NE;3,7
24/05/2011;1,7;SE;4,9
25/05/2011;1,3;NO;4,0
26/05/2011;1,4;N;4,1
27/05/2011;1,9;NO;4,9
28/05/2011;2,0;SO;4,9
29/05/2011;1,2;NO;3,4
30/05/2011;1,3;NO;3,8
31/05/2011;1,5;O;4,8
01/06/2011;1,8;N;4,0
02/06/2011;1,1;N;3,6
03/06/2011;1,6;E;5,5
04/06/2011;1,3;S;5,0
05/06/2011;1,7;N;6,2
06/06/2011;1,0;NO;3,3
07/06/2011;1,7;NO;3,8
08/06/2011;2,2;O;5,3
09/06/2011;2,9;O;6,1
10/06/2011;1,5;NO;3,5
11/06/2011;1,7;N;4,2
12/06/2011;1,3;SO;3,4
