STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA ;VALIDITA
PO-FERRUCCI;PM10;20231208;NaN;0
PO-FERRUCCI;PM10;20231209;NaN;0
PO-FERRUCCI;PM10;20231210;NaN;0
PO-FERRUCCI;PM10;20231211;NaN;0
PO-FERRUCCI;PM10;20231212;NaN;0
PO-FERRUCCI;PM10;20231213;NaN;0
PO-FERRUCCI;PM10;20231214;22;1
PO-FERRUCCI;PM10;20231215;16;1
PO-FERRUCCI;PM10;20231216;7;1
PO-FERRUCCI;PM10;20231217;14;1
PO-FERRUCCI;PM10;20231218;NaN;0
PO-FERRUCCI;PM10;20231219;76;1
PO-FERRUCCI;PM10;20231220;NaN;0
PO-FERRUCCI;PM10;20231221;87;1
PO-FERRUCCI;PM10;20231222;60;1
PO-FERRUCCI;PM10;20231223;33;1
PO-FERRUCCI;PM10;20231224;48;1
PO-FERRUCCI;PM10;20231225;32;1
PO-FERRUCCI;PM10;20231226;23;1
PO-FERRUCCI;PM10;20231227;52;1
PO-FERRUCCI;PM10;20231228;51;1
PO-FERRUCCI;PM10;20231229;38;1
PO-FERRUCCI;PM10;20231230;28;1
PO-FERRUCCI;PM10;20231231;36;1
