STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
FI-MOSSE;PM10;20210530;7;1
FI-MOSSE;PM10;20210531;11;1
FI-MOSSE;PM10;20210601;15;1
FI-MOSSE;PM10;20210602;16;1
FI-MOSSE;PM10;20210603;19;1
FI-MOSSE;PM10;20210604;21;1
FI-MOSSE;PM10;20210605;16;1
FI-MOSSE;PM10;20210606;12;1
FI-MOSSE;PM10;20210607;14;1
FI-MOSSE;PM10;20210608;18;1
FI-MOSSE;PM10;20210609;19;1
FI-MOSSE;PM10;20210610;20;1
FI-MOSSE;PM10;20210611;16;1
FI-MOSSE;PM10;20210612;14;1
FI-MOSSE;PM10;20210613;15;1
FI-MOSSE;PM10;20210614;21;1
FI-MOSSE;PM10;20210615;17;1
FI-MOSSE;PM10;20210616;23;1
FI-MOSSE;PM10;20210617;23;1
FI-MOSSE;PM10;20210618;24;1
FI-MOSSE;PM10;20210619;22;1
FI-MOSSE;PM10;20210620;29;1
FI-MOSSE;PM10;20210621;41;1
FI-MOSSE;PM10;20210622;39;1
FI-MOSSE;PM10;20210623;28;1
FI-MOSSE;PM10;20210624;24;1
FI-MOSSE;PM10;20210625;19;1
FI-MOSSE;PM10;20210626;14;1
FI-MOSSE;PM10;20210627;16;1
FI-MOSSE;PM10;20210628;23;1
FI-MOSSE;PM10;20210629;23;1
FI-MOSSE;PM10;20210630;32;1
FI-MOSSE;PM10;20210701;22;1
FI-MOSSE;PM10;20210702;24;1
FI-MOSSE;PM10;20210703;19;1
FI-MOSSE;PM10;20210704;16;1
FI-MOSSE;PM10;20210705;18;1
FI-MOSSE;PM10;20210706;16;1
FI-MOSSE;PM10;20210707;20;1
FI-MOSSE;PM10;20210708;23;1
FI-MOSSE;PM10;20210709;18;1
FI-MOSSE;PM10;20210710;16;1
FI-MOSSE;PM10;20210711;15;1
FI-MOSSE;PM10;20210712;20;1
FI-MOSSE;PM10;20210713;24;1
FI-MOSSE;PM10;20210714;18;1
FI-MOSSE;PM10;20210715;14;1
FI-MOSSE;PM10;20210716;10;1
FI-MOSSE;PM10;20210717;12;1
FI-MOSSE;PM10;20210718;11;1
FI-MOSSE;PM10;20210719;16;1
FI-MOSSE;PM10;20210720;23;1
FI-MOSSE;PM10;20210721;23;1
FI-MOSSE;PM10;20210722;24;1
FI-MOSSE;PM10;20210723;23;1
FI-MOSSE;PM10;20210724;20;1
FI-MOSSE;PM10;20210725;22;1
FI-MOSSE;PM10;20210726;32;1
FI-MOSSE;PM10;20210727;26;1
FI-MOSSE;PM10;20210728;28;1
FI-MOSSE;PM10;20210729;23;1
FI-MOSSE;PM10;20210730;22;1
FI-MOSSE;PM10;20210731;21;1
FI-MOSSE;PM10;20210801;24;1
FI-MOSSE;PM10;20210802;21;1
FI-MOSSE;PM10;20210803;19;1
FI-MOSSE;PM10;20210804;22;1
FI-MOSSE;PM10;20210805;16;1
FI-MOSSE;PM10;20210806;16;1
FI-MOSSE;PM10;20210807;12;1
FI-MOSSE;PM10;20210808;12;1
FI-MOSSE;PM10;20210809;17;1
FI-MOSSE;PM10;20210810;24;1
FI-MOSSE;PM10;20210811;27;1
FI-MOSSE;PM10;20210812;22;1
FI-MOSSE;PM10;20210813;20;1
FI-MOSSE;PM10;20210814;24;1
FI-MOSSE;PM10;20210815;26;1
FI-MOSSE;PM10;20210816;34;1
FI-MOSSE;PM10;20210817;NaN;0
FI-MOSSE;PM10;20210818;15;1
FI-MOSSE;PM10;20210819;13;1
FI-MOSSE;PM10;20210820;19;1
FI-MOSSE;PM10;20210821;19;1
FI-MOSSE;PM10;20210822;17;1
FI-MOSSE;PM10;20210823;16;1
FI-MOSSE;PM10;20210824;8;1
FI-MOSSE;PM10;20210825;12;1
FI-MOSSE;PM10;20210826;15;1
FI-MOSSE;PM10;20210827;15;1
FI-MOSSE;PM10;20210828;8;1
FI-MOSSE;PM10;20210829;10;1
FI-MOSSE;PM10;20210830;NaN;0
FI-MOSSE;PM10;20210831;16;1
FI-MOSSE;PM10;20210901;13;1
FI-MOSSE;PM10;20210902;12;1
FI-MOSSE;PM10;20210903;12;1
FI-MOSSE;PM10;20210904;16;1
FI-MOSSE;PM10;20210905;13;1
FI-MOSSE;PM10;20210906;17;1
FI-MOSSE;PM10;20210907;22;1
FI-MOSSE;PM10;20210908;21;1
FI-MOSSE;PM10;20210909;23;1
FI-MOSSE;PM10;20210910;26;1
FI-MOSSE;PM10;20210911;27;1
FI-MOSSE;PM10;20210912;23;1
FI-MOSSE;PM10;20210913;24;1
FI-MOSSE;PM10;20210914;24;1
FI-MOSSE;PM10;20210915;26;1
FI-MOSSE;PM10;20210916;25;1
FI-MOSSE;PM10;20210917;15;1
FI-MOSSE;PM10;20210918;14;1
FI-MOSSE;PM10;20210919;13;1
FI-MOSSE;PM10;20210920;19;1
FI-MOSSE;PM10;20210921;14;1
FI-MOSSE;PM10;20210922;14;1
FI-MOSSE;PM10;20210923;16;1
FI-MOSSE;PM10;20210924;NaN;0
FI-MOSSE;PM10;20210925;NaN;0
FI-MOSSE;PM10;20210926;NaN;0
FI-MOSSE;PM10;20210927;NaN;0
FI-MOSSE;PM10;20210928;NaN;0
FI-MOSSE;PM10;20210929;22;1
FI-MOSSE;PM10;20210930;19;1
FI-MOSSE;PM10;20211001;16;1
FI-MOSSE;PM10;20211002;24;1
FI-MOSSE;PM10;20211003;17;1
FI-MOSSE;PM10;20211004;23;1
FI-MOSSE;PM10;20211005;14;1
FI-MOSSE;PM10;20211006;12;1
FI-MOSSE;PM10;20211007;7;1
FI-MOSSE;PM10;20211008;12;1
FI-MOSSE;PM10;20211009;19;1
FI-MOSSE;PM10;20211010;20;1
FI-MOSSE;PM10;20211011;19;1
FI-MOSSE;PM10;20211012;21;1
FI-MOSSE;PM10;20211013;25;1
FI-MOSSE;PM10;20211014;28;1
FI-MOSSE;PM10;20211015;NaN;0
FI-MOSSE;PM10;20211016;25;1
FI-MOSSE;PM10;20211017;20;1
FI-MOSSE;PM10;20211018;30;1
FI-MOSSE;PM10;20211019;32;1
FI-MOSSE;PM10;20211020;22;1
FI-MOSSE;PM10;20211021;29;1
FI-MOSSE;PM10;20211022;28;1
FI-MOSSE;PM10;20211023;12;1
FI-MOSSE;PM10;20211024;10;1
FI-MOSSE;PM10;20211025;13;1
FI-MOSSE;PM10;20211026;24;1
FI-MOSSE;PM10;20211027;17;1
FI-MOSSE;PM10;20211028;21;1
FI-MOSSE;PM10;20211029;37;1
FI-MOSSE;PM10;20211030;36;1
FI-MOSSE;PM10;20211031;24;1
FI-MOSSE;PM10;20211101;16;1
FI-MOSSE;PM10;20211102;14;1
FI-MOSSE;PM10;20211103;13;1
FI-MOSSE;PM10;20211104;21;1
FI-MOSSE;PM10;20211105;20;1
FI-MOSSE;PM10;20211106;13;1
FI-MOSSE;PM10;20211107;13;1
FI-MOSSE;PM10;20211108;9;1
FI-MOSSE;PM10;20211109;8;1
FI-MOSSE;PM10;20211110;14;1
FI-MOSSE;PM10;20211111;26;1
FI-MOSSE;PM10;20211112;30;1
FI-MOSSE;PM10;20211113;19;1
FI-MOSSE;PM10;20211114;12;1
FI-MOSSE;PM10;20211115;20;1
FI-MOSSE;PM10;20211116;13;1
FI-MOSSE;PM10;20211117;20;1
FI-MOSSE;PM10;20211118;22;1
FI-MOSSE;PM10;20211119;31;1
FI-MOSSE;PM10;20211120;32;1
FI-MOSSE;PM10;20211121;34;1
FI-MOSSE;PM10;20211122;NaN;0
FI-MOSSE;PM10;20211123;15;1
FI-MOSSE;PM10;20211124;14;1
FI-MOSSE;PM10;20211125;17;1
FI-MOSSE;PM10;20211126;17;1
FI-MOSSE;PM10;20211127;8;1
FI-MOSSE;PM10;20211128;9;1
FI-MOSSE;PM10;20211129;20;1
FI-MOSSE;PM10;20211130;24;1
FI-MOSSE;PM10;20211201;30;1
FI-MOSSE;PM10;20211202;11;1
FI-MOSSE;PM10;20211203;10;1
FI-MOSSE;PM10;20211204;17;1
FI-MOSSE;PM10;20211205;23;1
FI-MOSSE;PM10;20211206;16;1
FI-MOSSE;PM10;20211207;34;1
FI-MOSSE;PM10;20211208;33;1
FI-MOSSE;PM10;20211209;13;1
FI-MOSSE;PM10;20211210;14;1
FI-MOSSE;PM10;20211211;15;1
FI-MOSSE;PM10;20211212;35;1
FI-MOSSE;PM10;20211213;48;1
FI-MOSSE;PM10;20211214;57;1
FI-MOSSE;PM10;20211215;52;1
FI-MOSSE;PM10;20211216;16;1
FI-MOSSE;PM10;20211217;28;1
FI-MOSSE;PM10;20211218;36;1
FI-MOSSE;PM10;20211219;34;1
FI-MOSSE;PM10;20211220;81;1
FI-MOSSE;PM10;20211221;76;1
FI-MOSSE;PM10;20211222;28;1
FI-MOSSE;PM10;20211223;40;1
FI-MOSSE;PM10;20211224;20;1
FI-MOSSE;PM10;20211225;14;1
FI-MOSSE;PM10;20211226;9;1
FI-MOSSE;PM10;20211227;18;1
FI-MOSSE;PM10;20211228;13;1
FI-MOSSE;PM10;20211229;36;1
FI-MOSSE;PM10;20211230;35;1
FI-MOSSE;PM10;20211231;39;1
