STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
PI-BORGHETTO;PM10;20200315;8;1
PI-BORGHETTO;PM10;20200316;18;1
PI-BORGHETTO;PM10;20200317;30;1
PI-BORGHETTO;PM10;20200318;33;1
PI-BORGHETTO;PM10;20200319;27;1
PI-BORGHETTO;PM10;20200320;31;1
PI-BORGHETTO;PM10;20200321;33;1
PI-BORGHETTO;PM10;20200322;22;1
PI-BORGHETTO;PM10;20200323;10;1
PI-BORGHETTO;PM10;20200324;10;1
PI-BORGHETTO;PM10;20200325;14;1
PI-BORGHETTO;PM10;20200326;8;1
PI-BORGHETTO;PM10;20200327;13;1
PI-BORGHETTO;PM10;20200328;81;1
PI-BORGHETTO;PM10;20200329;58;1
PI-BORGHETTO;PM10;20200330;34;1
PI-BORGHETTO;PM10;20200331;10;1
PI-BORGHETTO;PM10;20200401;10;1
PI-BORGHETTO;PM10;20200402;17;1
PI-BORGHETTO;PM10;20200403;23;1
PI-BORGHETTO;PM10;20200404;20;1
PI-BORGHETTO;PM10;20200405;19;1
PI-BORGHETTO;PM10;20200406;26;1
PI-BORGHETTO;PM10;20200407;30;1
PI-BORGHETTO;PM10;20200408;23;1
PI-BORGHETTO;PM10;20200409;22;1
PI-BORGHETTO;PM10;20200410;25;1
PI-BORGHETTO;PM10;20200411;21;1
PI-BORGHETTO;PM10;20200412;16;1
PI-BORGHETTO;PM10;20200413;19;1
PI-BORGHETTO;PM10;20200414;13;1
PI-BORGHETTO;PM10;20200415;13;1
PI-BORGHETTO;PM10;20200416;16;1
PI-BORGHETTO;PM10;20200417;21;1
PI-BORGHETTO;PM10;20200418;24;1
PI-BORGHETTO;PM10;20200419;24;1
PI-BORGHETTO;PM10;20200420;10;1
PI-BORGHETTO;PM10;20200421;9;1
PI-BORGHETTO;PM10;20200422;16;1
PI-BORGHETTO;PM10;20200423;20;1
PI-BORGHETTO;PM10;20200424;22;1
PI-BORGHETTO;PM10;20200425;15;1
PI-BORGHETTO;PM10;20200426;12;1
PI-BORGHETTO;PM10;20200427;12;1
PI-BORGHETTO;PM10;20200428;11;1
PI-BORGHETTO;PM10;20200429;20;1
PI-BORGHETTO;PM10;20200430;16;1
PI-BORGHETTO;PM10;20200501;19;1
PI-BORGHETTO;PM10;20200502;22;1
PI-BORGHETTO;PM10;20200503;17;1
PI-BORGHETTO;PM10;20200504;9;1
PI-BORGHETTO;PM10;20200505;16;1
PI-BORGHETTO;PM10;20200506;14;1
PI-BORGHETTO;PM10;20200507;11;1
PI-BORGHETTO;PM10;20200508;18;1
PI-BORGHETTO;PM10;20200509;16;1
PI-BORGHETTO;PM10;20200510;16;1
PI-BORGHETTO;PM10;20200511;16;1
PI-BORGHETTO;PM10;20200512;12;1
PI-BORGHETTO;PM10;20200513;21;1
PI-BORGHETTO;PM10;20200514;40;1
PI-BORGHETTO;PM10;20200515;16;1
PI-BORGHETTO;PM10;20200516;19;1
PI-BORGHETTO;PM10;20200517;18;1
PI-BORGHETTO;PM10;20200518;25;1
PI-BORGHETTO;PM10;20200519;26;1
PI-BORGHETTO;PM10;20200520;12;1
PI-BORGHETTO;PM10;20200521;14;1
PI-BORGHETTO;PM10;20200522;17;1
PI-BORGHETTO;PM10;20200523;16;1
PI-BORGHETTO;PM10;20200524;16;1
PI-BORGHETTO;PM10;20200525;9;1
PI-BORGHETTO;PM10;20200526;13;1
PI-BORGHETTO;PM10;20200527;9;1
PI-BORGHETTO;PM10;20200528;12;1
PI-BORGHETTO;PM10;20200529;8;1
PI-BORGHETTO;PM10;20200530;13;1
PI-BORGHETTO;PM10;20200531;13;1
PI-BORGHETTO;PM10;20200601;16;1
PI-BORGHETTO;PM10;20200602;16;1
PI-BORGHETTO;PM10;20200603;12;1
PI-BORGHETTO;PM10;20200604;18;1
PI-BORGHETTO;PM10;20200605;20;1
PI-BORGHETTO;PM10;20200606;19;1
PI-BORGHETTO;PM10;20200607;18;1
PI-BORGHETTO;PM10;20200608;17;1
PI-BORGHETTO;PM10;20200609;NaN;0
PI-BORGHETTO;PM10;20200610;9;1
PI-BORGHETTO;PM10;20200611;13;1
PI-BORGHETTO;PM10;20200612;14;1
PI-BORGHETTO;PM10;20200613;14;1
PI-BORGHETTO;PM10;20200614;9;1
PI-BORGHETTO;PM10;20200615;22;1
PI-BORGHETTO;PM10;20200616;22;1
PI-BORGHETTO;PM10;20200617;20;1
PI-BORGHETTO;PM10;20200618;16;1
PI-BORGHETTO;PM10;20200619;15;1
PI-BORGHETTO;PM10;20200620;19;1
PI-BORGHETTO;PM10;20200621;16;1
PI-BORGHETTO;PM10;20200622;21;1
PI-BORGHETTO;PM10;20200623;18;1
PI-BORGHETTO;PM10;20200624;18;1
PI-BORGHETTO;PM10;20200625;18;1
PI-BORGHETTO;PM10;20200626;19;1
PI-BORGHETTO;PM10;20200627;18;1
PI-BORGHETTO;PM10;20200628;19;1
PI-BORGHETTO;PM10;20200629;22;1
PI-BORGHETTO;PM10;20200630;24;1
PI-BORGHETTO;PM10;20200701;20;1
PI-BORGHETTO;PM10;20200702;22;1
PI-BORGHETTO;PM10;20200703;24;1
PI-BORGHETTO;PM10;20200704;17;1
PI-BORGHETTO;PM10;20200705;15;1
PI-BORGHETTO;PM10;20200706;18;1
PI-BORGHETTO;PM10;20200707;16;1
PI-BORGHETTO;PM10;20200708;14;1
PI-BORGHETTO;PM10;20200709;20;1
PI-BORGHETTO;PM10;20200710;22;1
PI-BORGHETTO;PM10;20200711;21;1
PI-BORGHETTO;PM10;20200712;14;1
PI-BORGHETTO;PM10;20200713;12;1
PI-BORGHETTO;PM10;20200714;15;1
PI-BORGHETTO;PM10;20200715;20;1
PI-BORGHETTO;PM10;20200716;22;1
PI-BORGHETTO;PM10;20200717;22;1
PI-BORGHETTO;PM10;20200718;11;1
PI-BORGHETTO;PM10;20200719;11;1
PI-BORGHETTO;PM10;20200720;17;1
PI-BORGHETTO;PM10;20200721;17;1
PI-BORGHETTO;PM10;20200722;18;1
PI-BORGHETTO;PM10;20200723;20;1
PI-BORGHETTO;PM10;20200724;20;1
PI-BORGHETTO;PM10;20200725;13;1
PI-BORGHETTO;PM10;20200726;18;1
PI-BORGHETTO;PM10;20200727;20;1
PI-BORGHETTO;PM10;20200728;21;1
PI-BORGHETTO;PM10;20200729;22;1
PI-BORGHETTO;PM10;20200730;25;1
PI-BORGHETTO;PM10;20200731;25;1
PI-BORGHETTO;PM10;20200801;23;1
PI-BORGHETTO;PM10;20200802;23;1
PI-BORGHETTO;PM10;20200803;28;1
PI-BORGHETTO;PM10;20200804;12;1
PI-BORGHETTO;PM10;20200805;9;1
PI-BORGHETTO;PM10;20200806;11;1
PI-BORGHETTO;PM10;20200807;18;1
PI-BORGHETTO;PM10;20200808;25;1
PI-BORGHETTO;PM10;20200809;24;1
PI-BORGHETTO;PM10;20200810;26;1
PI-BORGHETTO;PM10;20200811;24;1
PI-BORGHETTO;PM10;20200812;NaN;0
PI-BORGHETTO;PM10;20200813;NaN;0
PI-BORGHETTO;PM10;20200814;17;1
PI-BORGHETTO;PM10;20200815;24;1
PI-BORGHETTO;PM10;20200816;19;1
PI-BORGHETTO;PM10;20200817;20;1
PI-BORGHETTO;PM10;20200818;18;1
PI-BORGHETTO;PM10;20200819;17;1
PI-BORGHETTO;PM10;20200820;17;1
PI-BORGHETTO;PM10;20200821;14;1
PI-BORGHETTO;PM10;20200822;13;1
PI-BORGHETTO;PM10;20200823;14;1
PI-BORGHETTO;PM10;20200824;17;1
PI-BORGHETTO;PM10;20200825;16;1
PI-BORGHETTO;PM10;20200826;21;1
PI-BORGHETTO;PM10;20200827;23;1
PI-BORGHETTO;PM10;20200828;24;1
PI-BORGHETTO;PM10;20200829;26;1
PI-BORGHETTO;PM10;20200830;17;1
PI-BORGHETTO;PM10;20200831;15;1
PI-BORGHETTO;PM10;20200901;16;1
PI-BORGHETTO;PM10;20200902;15;1
PI-BORGHETTO;PM10;20200903;15;1
PI-BORGHETTO;PM10;20200904;18;1
PI-BORGHETTO;PM10;20200905;18;1
PI-BORGHETTO;PM10;20200906;14;1
PI-BORGHETTO;PM10;20200907;18;1
PI-BORGHETTO;PM10;20200908;18;1
PI-BORGHETTO;PM10;20200909;20;1
PI-BORGHETTO;PM10;20200910;NaN;0
PI-BORGHETTO;PM10;20200911;30;1
PI-BORGHETTO;PM10;20200912;26;1
PI-BORGHETTO;PM10;20200913;28;1
PI-BORGHETTO;PM10;20200914;29;1
PI-BORGHETTO;PM10;20200915;32;1
PI-BORGHETTO;PM10;20200916;32;1
PI-BORGHETTO;PM10;20200917;34;1
PI-BORGHETTO;PM10;20200918;34;1
PI-BORGHETTO;PM10;20200919;30;1
PI-BORGHETTO;PM10;20200920;24;1
PI-BORGHETTO;PM10;20200921;17;1
PI-BORGHETTO;PM10;20200922;16;1
PI-BORGHETTO;PM10;20200923;10;1
PI-BORGHETTO;PM10;20200924;11;1
PI-BORGHETTO;PM10;20200925;18;1
PI-BORGHETTO;PM10;20200926;15;1
PI-BORGHETTO;PM10;20200927;6;1
PI-BORGHETTO;PM10;20200928;12;1
PI-BORGHETTO;PM10;20200929;16;1
PI-BORGHETTO;PM10;20200930;20;1
PI-BORGHETTO;PM10;20201001;18;1
PI-BORGHETTO;PM10;20201002;15;1
PI-BORGHETTO;PM10;20201003;13;1
PI-BORGHETTO;PM10;20201004;9;1
PI-BORGHETTO;PM10;20201005;14;1
PI-BORGHETTO;PM10;20201006;14;1
PI-BORGHETTO;PM10;20201007;18;1
PI-BORGHETTO;PM10;20201008;20;1
PI-BORGHETTO;PM10;20201009;25;1
PI-BORGHETTO;PM10;20201010;21;1
PI-BORGHETTO;PM10;20201011;12;1
PI-BORGHETTO;PM10;20201012;9;1
PI-BORGHETTO;PM10;20201013;15;1
PI-BORGHETTO;PM10;20201014;10;1
PI-BORGHETTO;PM10;20201015;7;1
PI-BORGHETTO;PM10;20201016;14;1
PI-BORGHETTO;PM10;20201017;21;1
PI-BORGHETTO;PM10;20201018;20;1
PI-BORGHETTO;PM10;20201019;24;1
PI-BORGHETTO;PM10;20201020;24;1
PI-BORGHETTO;PM10;20201021;29;1
PI-BORGHETTO;PM10;20201022;24;1
PI-BORGHETTO;PM10;20201023;20;1
PI-BORGHETTO;PM10;20201024;20;1
PI-BORGHETTO;PM10;20201025;18;1
PI-BORGHETTO;PM10;20201026;13;1
PI-BORGHETTO;PM10;20201027;15;1
PI-BORGHETTO;PM10;20201028;21;1
PI-BORGHETTO;PM10;20201029;24;1
PI-BORGHETTO;PM10;20201030;30;1
PI-BORGHETTO;PM10;20201031;32;1
PI-BORGHETTO;PM10;20201101;31;1
PI-BORGHETTO;PM10;20201102;35;1
PI-BORGHETTO;PM10;20201103;21;1
PI-BORGHETTO;PM10;20201104;21;1
PI-BORGHETTO;PM10;20201105;26;1
PI-BORGHETTO;PM10;20201106;27;1
PI-BORGHETTO;PM10;20201107;27;1
PI-BORGHETTO;PM10;20201108;35;1
PI-BORGHETTO;PM10;20201109;40;1
PI-BORGHETTO;PM10;20201110;47;1
PI-BORGHETTO;PM10;20201111;46;1
PI-BORGHETTO;PM10;20201112;39;1
PI-BORGHETTO;PM10;20201113;27;1
PI-BORGHETTO;PM10;20201114;30;1
PI-BORGHETTO;PM10;20201115;32;1
PI-BORGHETTO;PM10;20201116;23;1
PI-BORGHETTO;PM10;20201117;13;1
PI-BORGHETTO;PM10;20201118;23;1
PI-BORGHETTO;PM10;20201119;36;1
PI-BORGHETTO;PM10;20201120;13;1
PI-BORGHETTO;PM10;20201121;8;1
PI-BORGHETTO;PM10;20201122;16;1
PI-BORGHETTO;PM10;20201123;NaN;0
PI-BORGHETTO;PM10;20201124;NaN;0
PI-BORGHETTO;PM10;20201125;NaN;0
PI-BORGHETTO;PM10;20201126;NaN;0
PI-BORGHETTO;PM10;20201127;30;1
PI-BORGHETTO;PM10;20201128;22;1
PI-BORGHETTO;PM10;20201129;10;1
PI-BORGHETTO;PM10;20201130;24;1
PI-BORGHETTO;PM10;20201201;18;1
PI-BORGHETTO;PM10;20201202;7;1
PI-BORGHETTO;PM10;20201203;19;1
PI-BORGHETTO;PM10;20201204;15;1
PI-BORGHETTO;PM10;20201205;14;1
PI-BORGHETTO;PM10;20201206;12;1
PI-BORGHETTO;PM10;20201207;11;1
PI-BORGHETTO;PM10;20201208;7;1
PI-BORGHETTO;PM10;20201209;10;1
PI-BORGHETTO;PM10;20201210;18;1
PI-BORGHETTO;PM10;20201211;25;1
PI-BORGHETTO;PM10;20201212;22;1
PI-BORGHETTO;PM10;20201213;30;1
PI-BORGHETTO;PM10;20201214;43;1
PI-BORGHETTO;PM10;20201215;53;1
PI-BORGHETTO;PM10;20201216;47;1
PI-BORGHETTO;PM10;20201217;44;1
PI-BORGHETTO;PM10;20201218;48;1
PI-BORGHETTO;PM10;20201219;43;1
PI-BORGHETTO;PM10;20201220;48;1
PI-BORGHETTO;PM10;20201221;55;1
PI-BORGHETTO;PM10;20201222;42;1
PI-BORGHETTO;PM10;20201223;16;1
PI-BORGHETTO;PM10;20201224;14;1
PI-BORGHETTO;PM10;20201225;14;1
PI-BORGHETTO;PM10;20201226;6;1
PI-BORGHETTO;PM10;20201227;16;1
PI-BORGHETTO;PM10;20201228;16;1
PI-BORGHETTO;PM10;20201229;12;1
PI-BORGHETTO;PM10;20201230;13;1
PI-BORGHETTO;PM10;20201231;19;1
