STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
FI-MOSSE;PM10;20200526;8;1
FI-MOSSE;PM10;20200527;8;1
FI-MOSSE;PM10;20200528;11;1
FI-MOSSE;PM10;20200529;5;1
FI-MOSSE;PM10;20200530;7;1
FI-MOSSE;PM10;20200531;8;1
FI-MOSSE;PM10;20200601;9;1
FI-MOSSE;PM10;20200602;8;1
FI-MOSSE;PM10;20200603;11;1
FI-MOSSE;PM10;20200604;7;1
FI-MOSSE;PM10;20200605;13;1
FI-MOSSE;PM10;20200606;13;1
FI-MOSSE;PM10;20200607;11;1
FI-MOSSE;PM10;20200608;14;1
FI-MOSSE;PM10;20200609;NaN;0
FI-MOSSE;PM10;20200610;NaN;0
FI-MOSSE;PM10;20200611;NaN;0
FI-MOSSE;PM10;20200612;13;1
FI-MOSSE;PM10;20200613;14;1
FI-MOSSE;PM10;20200614;6;1
FI-MOSSE;PM10;20200615;16;1
FI-MOSSE;PM10;20200616;NaN;0
FI-MOSSE;PM10;20200617;19;1
FI-MOSSE;PM10;20200618;16;1
FI-MOSSE;PM10;20200619;13;1
FI-MOSSE;PM10;20200620;15;1
FI-MOSSE;PM10;20200621;14;1
FI-MOSSE;PM10;20200622;13;1
FI-MOSSE;PM10;20200623;14;1
FI-MOSSE;PM10;20200624;15;1
FI-MOSSE;PM10;20200625;18;1
FI-MOSSE;PM10;20200626;17;1
FI-MOSSE;PM10;20200627;14;1
FI-MOSSE;PM10;20200628;15;1
FI-MOSSE;PM10;20200629;16;1
FI-MOSSE;PM10;20200630;15;1
FI-MOSSE;PM10;20200701;16;1
FI-MOSSE;PM10;20200702;21;1
FI-MOSSE;PM10;20200703;20;1
FI-MOSSE;PM10;20200704;13;1
FI-MOSSE;PM10;20200705;15;1
FI-MOSSE;PM10;20200706;16;1
FI-MOSSE;PM10;20200707;24;1
FI-MOSSE;PM10;20200708;13;1
FI-MOSSE;PM10;20200709;21;1
FI-MOSSE;PM10;20200710;22;1
FI-MOSSE;PM10;20200711;19;1
FI-MOSSE;PM10;20200712;10;1
FI-MOSSE;PM10;20200713;10;1
FI-MOSSE;PM10;20200714;11;1
FI-MOSSE;PM10;20200715;15;1
FI-MOSSE;PM10;20200716;14;1
FI-MOSSE;PM10;20200717;8;1
FI-MOSSE;PM10;20200718;6;1
FI-MOSSE;PM10;20200719;6;1
FI-MOSSE;PM10;20200720;14;1
FI-MOSSE;PM10;20200721;15;1
FI-MOSSE;PM10;20200722;16;1
FI-MOSSE;PM10;20200723;18;1
FI-MOSSE;PM10;20200724;13;1
FI-MOSSE;PM10;20200725;8;1
FI-MOSSE;PM10;20200726;12;1
FI-MOSSE;PM10;20200727;18;1
FI-MOSSE;PM10;20200728;15;1
FI-MOSSE;PM10;20200729;19;1
FI-MOSSE;PM10;20200730;22;1
FI-MOSSE;PM10;20200731;23;1
FI-MOSSE;PM10;20200801;20;1
FI-MOSSE;PM10;20200802;15;1
FI-MOSSE;PM10;20200803;20;1
FI-MOSSE;PM10;20200804;13;1
FI-MOSSE;PM10;20200805;10;1
FI-MOSSE;PM10;20200806;12;1
FI-MOSSE;PM10;20200807;20;1
FI-MOSSE;PM10;20200808;24;1
FI-MOSSE;PM10;20200809;22;1
FI-MOSSE;PM10;20200810;21;1
FI-MOSSE;PM10;20200811;25;1
FI-MOSSE;PM10;20200812;22;1
FI-MOSSE;PM10;20200813;23;1
FI-MOSSE;PM10;20200814;23;1
FI-MOSSE;PM10;20200815;17;1
FI-MOSSE;PM10;20200816;16;1
FI-MOSSE;PM10;20200817;18;1
FI-MOSSE;PM10;20200818;16;1
FI-MOSSE;PM10;20200819;13;1
FI-MOSSE;PM10;20200820;12;1
FI-MOSSE;PM10;20200821;14;1
FI-MOSSE;PM10;20200822;12;1
FI-MOSSE;PM10;20200823;15;1
FI-MOSSE;PM10;20200824;12;1
FI-MOSSE;PM10;20200825;12;1
FI-MOSSE;PM10;20200826;17;1
FI-MOSSE;PM10;20200827;18;1
FI-MOSSE;PM10;20200828;15;1
FI-MOSSE;PM10;20200829;14;1
FI-MOSSE;PM10;20200830;14;1
FI-MOSSE;PM10;20200831;16;1
FI-MOSSE;PM10;20200901;15;1
FI-MOSSE;PM10;20200902;14;1
FI-MOSSE;PM10;20200903;13;1
FI-MOSSE;PM10;20200904;13;1
FI-MOSSE;PM10;20200905;12;1
FI-MOSSE;PM10;20200906;9;1
FI-MOSSE;PM10;20200907;12;1
FI-MOSSE;PM10;20200908;15;1
FI-MOSSE;PM10;20200909;20;1
FI-MOSSE;PM10;20200910;29;1
FI-MOSSE;PM10;20200911;20;1
FI-MOSSE;PM10;20200912;20;1
FI-MOSSE;PM10;20200913;26;1
FI-MOSSE;PM10;20200914;30;1
FI-MOSSE;PM10;20200915;28;1
FI-MOSSE;PM10;20200916;31;1
FI-MOSSE;PM10;20200917;29;1
FI-MOSSE;PM10;20200918;29;1
FI-MOSSE;PM10;20200919;24;1
FI-MOSSE;PM10;20200920;18;1
FI-MOSSE;PM10;20200921;14;1
FI-MOSSE;PM10;20200922;12;1
FI-MOSSE;PM10;20200923;12;1
FI-MOSSE;PM10;20200924;13;1
FI-MOSSE;PM10;20200925;11;1
FI-MOSSE;PM10;20200926;10;1
FI-MOSSE;PM10;20200927;5;1
FI-MOSSE;PM10;20200928;14;1
FI-MOSSE;PM10;20200929;21;1
FI-MOSSE;PM10;20200930;18;1
FI-MOSSE;PM10;20201001;18;1
FI-MOSSE;PM10;20201002;9;1
FI-MOSSE;PM10;20201003;10;1
FI-MOSSE;PM10;20201004;6;1
FI-MOSSE;PM10;20201005;14;1
FI-MOSSE;PM10;20201006;18;1
FI-MOSSE;PM10;20201007;19;1
FI-MOSSE;PM10;20201008;20;1
FI-MOSSE;PM10;20201009;22;1
FI-MOSSE;PM10;20201010;26;1
FI-MOSSE;PM10;20201011;9;1
FI-MOSSE;PM10;20201012;4;1
FI-MOSSE;PM10;20201013;11;1
FI-MOSSE;PM10;20201014;17;1
FI-MOSSE;PM10;20201015;7;1
FI-MOSSE;PM10;20201016;13;1
FI-MOSSE;PM10;20201017;20;1
FI-MOSSE;PM10;20201018;21;1
FI-MOSSE;PM10;20201019;21;1
FI-MOSSE;PM10;20201020;24;1
FI-MOSSE;PM10;20201021;23;1
FI-MOSSE;PM10;20201022;33;1
FI-MOSSE;PM10;20201023;32;1
FI-MOSSE;PM10;20201024;15;1
FI-MOSSE;PM10;20201025;23;1
FI-MOSSE;PM10;20201026;12;1
FI-MOSSE;PM10;20201027;14;1
FI-MOSSE;PM10;20201028;18;1
FI-MOSSE;PM10;20201029;27;1
FI-MOSSE;PM10;20201030;29;1
FI-MOSSE;PM10;20201031;25;1
FI-MOSSE;PM10;20201101;28;1
FI-MOSSE;PM10;20201102;21;1
FI-MOSSE;PM10;20201103;17;1
FI-MOSSE;PM10;20201104;20;1
FI-MOSSE;PM10;20201105;22;1
FI-MOSSE;PM10;20201106;14;1
FI-MOSSE;PM10;20201107;21;1
FI-MOSSE;PM10;20201108;23;1
FI-MOSSE;PM10;20201109;29;1
FI-MOSSE;PM10;20201110;34;1
FI-MOSSE;PM10;20201111;40;1
FI-MOSSE;PM10;20201112;35;1
FI-MOSSE;PM10;20201113;22;1
FI-MOSSE;PM10;20201114;26;1
FI-MOSSE;PM10;20201115;34;1
FI-MOSSE;PM10;20201116;21;1
FI-MOSSE;PM10;20201117;8;1
FI-MOSSE;PM10;20201118;15;1
FI-MOSSE;PM10;20201119;28;1
FI-MOSSE;PM10;20201120;16;1
FI-MOSSE;PM10;20201121;15;1
FI-MOSSE;PM10;20201122;17;1
FI-MOSSE;PM10;20201123;34;1
FI-MOSSE;PM10;20201124;26;1
FI-MOSSE;PM10;20201125;30;1
FI-MOSSE;PM10;20201126;29;1
FI-MOSSE;PM10;20201127;47;1
FI-MOSSE;PM10;20201128;20;1
FI-MOSSE;PM10;20201129;3;1
FI-MOSSE;PM10;20201130;16;1
FI-MOSSE;PM10;20201201;16;1
FI-MOSSE;PM10;20201202;8;1
FI-MOSSE;PM10;20201203;12;1
FI-MOSSE;PM10;20201204;8;1
FI-MOSSE;PM10;20201205;10;1
FI-MOSSE;PM10;20201206;5;1
FI-MOSSE;PM10;20201207;12;1
FI-MOSSE;PM10;20201208;8;1
FI-MOSSE;PM10;20201209;12;1
FI-MOSSE;PM10;20201210;16;1
FI-MOSSE;PM10;20201211;20;1
FI-MOSSE;PM10;20201212;27;1
FI-MOSSE;PM10;20201213;28;1
FI-MOSSE;PM10;20201214;39;1
FI-MOSSE;PM10;20201215;54;1
FI-MOSSE;PM10;20201216;65;1
FI-MOSSE;PM10;20201217;58;1
FI-MOSSE;PM10;20201218;59;1
FI-MOSSE;PM10;20201219;43;1
FI-MOSSE;PM10;20201220;47;1
FI-MOSSE;PM10;20201221;53;1
FI-MOSSE;PM10;20201222;42;1
FI-MOSSE;PM10;20201223;18;1
FI-MOSSE;PM10;20201224;11;1
FI-MOSSE;PM10;20201225;12;1
FI-MOSSE;PM10;20201226;5;1
FI-MOSSE;PM10;20201227;10;1
FI-MOSSE;PM10;20201228;13;1
FI-MOSSE;PM10;20201229;11;1
FI-MOSSE;PM10;20201230;11;1
FI-MOSSE;PM10;20201231;19;1
