STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA;VALIDITA
AR-REPUBBLICA;PM10;20220512;20;1
AR-REPUBBLICA;PM10;20220513;18;1
AR-REPUBBLICA;PM10;20220514;23;1
AR-REPUBBLICA;PM10;20220515;21;1
AR-REPUBBLICA;PM10;20220516;22;1
AR-REPUBBLICA;PM10;20220517;NaN;0
AR-REPUBBLICA;PM10;20220518;NaN;0
AR-REPUBBLICA;PM10;20220519;NaN;0
AR-REPUBBLICA;PM10;20220520;21;1
AR-REPUBBLICA;PM10;20220521;20;1
AR-REPUBBLICA;PM10;20220522;14;1
AR-REPUBBLICA;PM10;20220523;16;1
AR-REPUBBLICA;PM10;20220524;22;1
AR-REPUBBLICA;PM10;20220525;28;1
AR-REPUBBLICA;PM10;20220526;36;1
AR-REPUBBLICA;PM10;20220527;39;1
AR-REPUBBLICA;PM10;20220528;33;1
AR-REPUBBLICA;PM10;20220529;12;1
AR-REPUBBLICA;PM10;20220530;23;1
AR-REPUBBLICA;PM10;20220531;28;1
AR-REPUBBLICA;PM10;20220601;27;1
AR-REPUBBLICA;PM10;20220602;21;1
AR-REPUBBLICA;PM10;20220603;22;1
AR-REPUBBLICA;PM10;20220604;32;1
AR-REPUBBLICA;PM10;20220605;36;1
AR-REPUBBLICA;PM10;20220606;29;1
AR-REPUBBLICA;PM10;20220607;18;1
AR-REPUBBLICA;PM10;20220608;16;1
AR-REPUBBLICA;PM10;20220609;11;1
AR-REPUBBLICA;PM10;20220610;9;1
AR-REPUBBLICA;PM10;20220611;14;1
AR-REPUBBLICA;PM10;20220612;14;1
AR-REPUBBLICA;PM10;20220613;15;1
AR-REPUBBLICA;PM10;20220614;20;1
AR-REPUBBLICA;PM10;20220615;25;1
AR-REPUBBLICA;PM10;20220616;25;1
AR-REPUBBLICA;PM10;20220617;28;1
AR-REPUBBLICA;PM10;20220618;18;1
AR-REPUBBLICA;PM10;20220619;10;1
AR-REPUBBLICA;PM10;20220620;13;1
AR-REPUBBLICA;PM10;20220621;19;1
AR-REPUBBLICA;PM10;20220622;24;1
AR-REPUBBLICA;PM10;20220623;36;1
AR-REPUBBLICA;PM10;20220624;34;1
AR-REPUBBLICA;PM10;20220625;25;1
AR-REPUBBLICA;PM10;20220626;28;1
AR-REPUBBLICA;PM10;20220627;NaN;0
AR-REPUBBLICA;PM10;20220628;NaN;0
AR-REPUBBLICA;PM10;20220629;NaN;0
AR-REPUBBLICA;PM10;20220630;18;1
AR-REPUBBLICA;PM10;20220701;23;1
AR-REPUBBLICA;PM10;20220702;27;1
AR-REPUBBLICA;PM10;20220703;25;1
AR-REPUBBLICA;PM10;20220704;33;1
AR-REPUBBLICA;PM10;20220705;35;1
AR-REPUBBLICA;PM10;20220706;22;1
AR-REPUBBLICA;PM10;20220707;18;1
AR-REPUBBLICA;PM10;20220708;11;1
AR-REPUBBLICA;PM10;20220709;10;1
AR-REPUBBLICA;PM10;20220710;7;1
AR-REPUBBLICA;PM10;20220711;14;1
AR-REPUBBLICA;PM10;20220712;16;1
AR-REPUBBLICA;PM10;20220713;14;1
AR-REPUBBLICA;PM10;20220714;13;1
AR-REPUBBLICA;PM10;20220715;18;1
AR-REPUBBLICA;PM10;20220716;18;1
AR-REPUBBLICA;PM10;20220717;23;1
AR-REPUBBLICA;PM10;20220718;21;1
AR-REPUBBLICA;PM10;20220719;16;1
AR-REPUBBLICA;PM10;20220720;17;1
AR-REPUBBLICA;PM10;20220721;27;1
AR-REPUBBLICA;PM10;20220722;26;1
AR-REPUBBLICA;PM10;20220723;27;1
AR-REPUBBLICA;PM10;20220724;26;1
AR-REPUBBLICA;PM10;20220725;27;1
AR-REPUBBLICA;PM10;20220726;26;1
AR-REPUBBLICA;PM10;20220727;25;1
AR-REPUBBLICA;PM10;20220728;20;1
AR-REPUBBLICA;PM10;20220729;22;1
AR-REPUBBLICA;PM10;20220730;18;1
AR-REPUBBLICA;PM10;20220731;10;1
AR-REPUBBLICA;PM10;20220801;10;1
AR-REPUBBLICA;PM10;20220802;18;1
AR-REPUBBLICA;PM10;20220803;13;1
AR-REPUBBLICA;PM10;20220804;14;1
AR-REPUBBLICA;PM10;20220805;18;1
AR-REPUBBLICA;PM10;20220806;15;1
