STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
AR-REPUBBLICA;PM10;20210512;12;1
AR-REPUBBLICA;PM10;20210513;18;1
AR-REPUBBLICA;PM10;20210514;15;1
AR-REPUBBLICA;PM10;20210515;10;1
AR-REPUBBLICA;PM10;20210516;12;1
AR-REPUBBLICA;PM10;20210517;17;1
AR-REPUBBLICA;PM10;20210518;16;1
AR-REPUBBLICA;PM10;20210519;10;1
AR-REPUBBLICA;PM10;20210520;10;1
AR-REPUBBLICA;PM10;20210521;10;1
AR-REPUBBLICA;PM10;20210522;16;1
AR-REPUBBLICA;PM10;20210523;20;1
AR-REPUBBLICA;PM10;20210524;20;1
AR-REPUBBLICA;PM10;20210525;12;1
AR-REPUBBLICA;PM10;20210526;13;1
AR-REPUBBLICA;PM10;20210527;13;1
AR-REPUBBLICA;PM10;20210528;13;1
AR-REPUBBLICA;PM10;20210529;17;1
AR-REPUBBLICA;PM10;20210530;8;1
AR-REPUBBLICA;PM10;20210531;10;1
AR-REPUBBLICA;PM10;20210601;13;1
AR-REPUBBLICA;PM10;20210602;15;1
AR-REPUBBLICA;PM10;20210603;18;1
AR-REPUBBLICA;PM10;20210604;18;1
AR-REPUBBLICA;PM10;20210605;20;1
AR-REPUBBLICA;PM10;20210606;15;1
AR-REPUBBLICA;PM10;20210607;18;1
AR-REPUBBLICA;PM10;20210608;20;1
AR-REPUBBLICA;PM10;20210609;22;1
AR-REPUBBLICA;PM10;20210610;23;1
AR-REPUBBLICA;PM10;20210611;18;1
AR-REPUBBLICA;PM10;20210612;14;1
AR-REPUBBLICA;PM10;20210613;18;1
AR-REPUBBLICA;PM10;20210614;22;1
AR-REPUBBLICA;PM10;20210615;17;1
AR-REPUBBLICA;PM10;20210616;22;1
AR-REPUBBLICA;PM10;20210617;20;1
AR-REPUBBLICA;PM10;20210618;20;1
AR-REPUBBLICA;PM10;20210619;19;1
AR-REPUBBLICA;PM10;20210620;31;1
AR-REPUBBLICA;PM10;20210621;45;1
AR-REPUBBLICA;PM10;20210622;36;1
AR-REPUBBLICA;PM10;20210623;34;1
AR-REPUBBLICA;PM10;20210624;36;1
AR-REPUBBLICA;PM10;20210625;13;1
AR-REPUBBLICA;PM10;20210626;14;1
AR-REPUBBLICA;PM10;20210627;13;1
AR-REPUBBLICA;PM10;20210628;28;1
AR-REPUBBLICA;PM10;20210629;35;1
AR-REPUBBLICA;PM10;20210630;19;1
AR-REPUBBLICA;PM10;20210701;18;1
AR-REPUBBLICA;PM10;20210702;20;1
AR-REPUBBLICA;PM10;20210703;18;1
AR-REPUBBLICA;PM10;20210704;18;1
AR-REPUBBLICA;PM10;20210705;15;1
AR-REPUBBLICA;PM10;20210706;16;1
AR-REPUBBLICA;PM10;20210707;20;1
AR-REPUBBLICA;PM10;20210708;22;1
AR-REPUBBLICA;PM10;20210709;15;1
AR-REPUBBLICA;PM10;20210710;15;1
AR-REPUBBLICA;PM10;20210711;13;1
AR-REPUBBLICA;PM10;20210712;15;1
AR-REPUBBLICA;PM10;20210713;29;1
AR-REPUBBLICA;PM10;20210714;18;1
AR-REPUBBLICA;PM10;20210715;13;1
AR-REPUBBLICA;PM10;20210716;15;1
AR-REPUBBLICA;PM10;20210717;15;1
AR-REPUBBLICA;PM10;20210718;16;1
AR-REPUBBLICA;PM10;20210719;17;1
AR-REPUBBLICA;PM10;20210720;22;1
AR-REPUBBLICA;PM10;20210721;21;1
AR-REPUBBLICA;PM10;20210722;23;1
AR-REPUBBLICA;PM10;20210723;25;1
AR-REPUBBLICA;PM10;20210724;20;1
AR-REPUBBLICA;PM10;20210725;18;1
AR-REPUBBLICA;PM10;20210726;31;1
AR-REPUBBLICA;PM10;20210727;24;1
AR-REPUBBLICA;PM10;20210728;NaN;0
AR-REPUBBLICA;PM10;20210729;22;1
AR-REPUBBLICA;PM10;20210730;20;1
AR-REPUBBLICA;PM10;20210731;30;1
AR-REPUBBLICA;PM10;20210801;26;1
AR-REPUBBLICA;PM10;20210802;14;1
AR-REPUBBLICA;PM10;20210803;12;1
AR-REPUBBLICA;PM10;20210804;15;1
AR-REPUBBLICA;PM10;20210805;13;1
AR-REPUBBLICA;PM10;20210806;18;1
AR-REPUBBLICA;PM10;20210807;16;1
AR-REPUBBLICA;PM10;20210808;22;1
AR-REPUBBLICA;PM10;20210809;22;1
AR-REPUBBLICA;PM10;20210810;30;1
AR-REPUBBLICA;PM10;20210811;NaN;0
AR-REPUBBLICA;PM10;20210812;15;1
AR-REPUBBLICA;PM10;20210813;24;1
AR-REPUBBLICA;PM10;20210814;24;1
AR-REPUBBLICA;PM10;20210815;29;1
AR-REPUBBLICA;PM10;20210816;44;1
AR-REPUBBLICA;PM10;20210817;23;1
AR-REPUBBLICA;PM10;20210818;12;1
AR-REPUBBLICA;PM10;20210819;9;1
AR-REPUBBLICA;PM10;20210820;17;1
AR-REPUBBLICA;PM10;20210821;18;1
AR-REPUBBLICA;PM10;20210822;19;1
AR-REPUBBLICA;PM10;20210823;21;1
AR-REPUBBLICA;PM10;20210824;10;1
AR-REPUBBLICA;PM10;20210825;10;1
AR-REPUBBLICA;PM10;20210826;11;1
