STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
FI-MOSSE;PM10;20230531;19;1
FI-MOSSE;PM10;20230601;20;1
FI-MOSSE;PM10;20230602;NaN;0
FI-MOSSE;PM10;20230603;NaN;0
FI-MOSSE;PM10;20230604;14;1
FI-MOSSE;PM10;20230605;15;1
FI-MOSSE;PM10;20230606;NaN;0
FI-MOSSE;PM10;20230607;NaN;0
FI-MOSSE;PM10;20230608;20;1
FI-MOSSE;PM10;20230609;20;1
FI-MOSSE;PM10;20230610;22;1
FI-MOSSE;PM10;20230611;13;1
FI-MOSSE;PM10;20230612;16;1
FI-MOSSE;PM10;20230613;18;1
FI-MOSSE;PM10;20230614;17;1
FI-MOSSE;PM10;20230615;19;1
FI-MOSSE;PM10;20230616;22;1
FI-MOSSE;PM10;20230617;20;1
FI-MOSSE;PM10;20230618;24;1
FI-MOSSE;PM10;20230619;NaN;0
FI-MOSSE;PM10;20230620;26;1
FI-MOSSE;PM10;20230621;32;1
FI-MOSSE;PM10;20230622;34;1
FI-MOSSE;PM10;20230623;33;1
FI-MOSSE;PM10;20230624;14;1
FI-MOSSE;PM10;20230625;9;1
FI-MOSSE;PM10;20230626;23;1
FI-MOSSE;PM10;20230627;26;1
FI-MOSSE;PM10;20230628;23;1
FI-MOSSE;PM10;20230629;17;1
FI-MOSSE;PM10;20230630;18;1
FI-MOSSE;PM10;20230701;13;1
FI-MOSSE;PM10;20230702;13;1
FI-MOSSE;PM10;20230703;21;1
FI-MOSSE;PM10;20230704;26;1
FI-MOSSE;PM10;20230705;27;1
FI-MOSSE;PM10;20230706;22;1
FI-MOSSE;PM10;20230707;18;1
FI-MOSSE;PM10;20230708;18;1
FI-MOSSE;PM10;20230709;22;1
FI-MOSSE;PM10;20230710;32;1
FI-MOSSE;PM10;20230711;46;1
FI-MOSSE;PM10;20230712;56;1
FI-MOSSE;PM10;20230713;40;1
FI-MOSSE;PM10;20230714;42;1
FI-MOSSE;PM10;20230715;34;1
FI-MOSSE;PM10;20230716;30;1
FI-MOSSE;PM10;20230717;35;1
FI-MOSSE;PM10;20230718;34;1
FI-MOSSE;PM10;20230719;45;1
