STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
PI-BORGHETTO;PM10;20210518;20;1
PI-BORGHETTO;PM10;20210519;18;1
PI-BORGHETTO;PM10;20210520;12;1
PI-BORGHETTO;PM10;20210521;17;1
PI-BORGHETTO;PM10;20210522;20;1
PI-BORGHETTO;PM10;20210523;24;1
PI-BORGHETTO;PM10;20210524;15;1
PI-BORGHETTO;PM10;20210525;20;1
PI-BORGHETTO;PM10;20210526;18;1
PI-BORGHETTO;PM10;20210527;16;1
PI-BORGHETTO;PM10;20210528;17;1
PI-BORGHETTO;PM10;20210529;19;1
PI-BORGHETTO;PM10;20210530;10;1
PI-BORGHETTO;PM10;20210531;10;1
PI-BORGHETTO;PM10;20210601;14;1
PI-BORGHETTO;PM10;20210602;15;1
PI-BORGHETTO;PM10;20210603;16;1
PI-BORGHETTO;PM10;20210604;18;1
PI-BORGHETTO;PM10;20210605;21;1
PI-BORGHETTO;PM10;20210606;17;1
PI-BORGHETTO;PM10;20210607;19;1
PI-BORGHETTO;PM10;20210608;20;1
PI-BORGHETTO;PM10;20210609;21;1
PI-BORGHETTO;PM10;20210610;21;1
PI-BORGHETTO;PM10;20210611;21;1
PI-BORGHETTO;PM10;20210612;20;1
PI-BORGHETTO;PM10;20210613;20;1
PI-BORGHETTO;PM10;20210614;23;1
PI-BORGHETTO;PM10;20210615;20;1
PI-BORGHETTO;PM10;20210616;24;1
PI-BORGHETTO;PM10;20210617;24;1
PI-BORGHETTO;PM10;20210618;21;1
PI-BORGHETTO;PM10;20210619;21;1
PI-BORGHETTO;PM10;20210620;26;1
PI-BORGHETTO;PM10;20210621;44;1
PI-BORGHETTO;PM10;20210622;34;1
PI-BORGHETTO;PM10;20210623;24;1
PI-BORGHETTO;PM10;20210624;16;1
PI-BORGHETTO;PM10;20210625;12;1
PI-BORGHETTO;PM10;20210626;18;1
PI-BORGHETTO;PM10;20210627;18;1
PI-BORGHETTO;PM10;20210628;19;1
PI-BORGHETTO;PM10;20210629;NaN;0
PI-BORGHETTO;PM10;20210630;NaN;0
PI-BORGHETTO;PM10;20210701;NaN;0
PI-BORGHETTO;PM10;20210702;24;1
PI-BORGHETTO;PM10;20210703;20;1
PI-BORGHETTO;PM10;20210704;16;1
PI-BORGHETTO;PM10;20210705;18;1
PI-BORGHETTO;PM10;20210706;NaN;0
PI-BORGHETTO;PM10;20210707;NaN;0
PI-BORGHETTO;PM10;20210708;NaN;0
PI-BORGHETTO;PM10;20210709;18;1
PI-BORGHETTO;PM10;20210710;16;1
PI-BORGHETTO;PM10;20210711;18;1
PI-BORGHETTO;PM10;20210712;20;1
PI-BORGHETTO;PM10;20210713;30;1
PI-BORGHETTO;PM10;20210714;18;1
PI-BORGHETTO;PM10;20210715;16;1
PI-BORGHETTO;PM10;20210716;21;1
PI-BORGHETTO;PM10;20210717;16;1
PI-BORGHETTO;PM10;20210718;15;1
PI-BORGHETTO;PM10;20210719;16;1
PI-BORGHETTO;PM10;20210720;23;1
PI-BORGHETTO;PM10;20210721;20;1
PI-BORGHETTO;PM10;20210722;20;1
PI-BORGHETTO;PM10;20210723;20;1
PI-BORGHETTO;PM10;20210724;21;1
PI-BORGHETTO;PM10;20210725;25;1
PI-BORGHETTO;PM10;20210726;40;1
PI-BORGHETTO;PM10;20210727;33;1
PI-BORGHETTO;PM10;20210728;31;1
PI-BORGHETTO;PM10;20210729;26;1
PI-BORGHETTO;PM10;20210730;21;1
PI-BORGHETTO;PM10;20210731;24;1
PI-BORGHETTO;PM10;20210801;23;1
PI-BORGHETTO;PM10;20210802;19;1
PI-BORGHETTO;PM10;20210803;16;1
PI-BORGHETTO;PM10;20210804;16;1
PI-BORGHETTO;PM10;20210805;18;1
PI-BORGHETTO;PM10;20210806;20;1
PI-BORGHETTO;PM10;20210807;16;1
PI-BORGHETTO;PM10;20210808;14;1
PI-BORGHETTO;PM10;20210809;20;1
PI-BORGHETTO;PM10;20210810;28;1
PI-BORGHETTO;PM10;20210811;27;1
PI-BORGHETTO;PM10;20210812;29;1
PI-BORGHETTO;PM10;20210813;26;1
PI-BORGHETTO;PM10;20210814;28;1
PI-BORGHETTO;PM10;20210815;28;1
PI-BORGHETTO;PM10;20210816;38;1
PI-BORGHETTO;PM10;20210817;36;1
PI-BORGHETTO;PM10;20210818;22;1
PI-BORGHETTO;PM10;20210819;19;1
PI-BORGHETTO;PM10;20210820;20;1
PI-BORGHETTO;PM10;20210821;18;1
PI-BORGHETTO;PM10;20210822;18;1
PI-BORGHETTO;PM10;20210823;18;1
PI-BORGHETTO;PM10;20210824;13;1
PI-BORGHETTO;PM10;20210825;11;1
PI-BORGHETTO;PM10;20210826;17;1
PI-BORGHETTO;PM10;20210827;21;1
PI-BORGHETTO;PM10;20210828;10;1
PI-BORGHETTO;PM10;20210829;9;1
PI-BORGHETTO;PM10;20210830;12;1
PI-BORGHETTO;PM10;20210831;NaN;0
PI-BORGHETTO;PM10;20210901;16;1
PI-BORGHETTO;PM10;20210902;13;1
PI-BORGHETTO;PM10;20210903;15;1
PI-BORGHETTO;PM10;20210904;17;1
PI-BORGHETTO;PM10;20210905;18;1
PI-BORGHETTO;PM10;20210906;20;1
PI-BORGHETTO;PM10;20210907;19;1
PI-BORGHETTO;PM10;20210908;24;1
PI-BORGHETTO;PM10;20210909;24;1
PI-BORGHETTO;PM10;20210910;25;1
PI-BORGHETTO;PM10;20210911;27;1
PI-BORGHETTO;PM10;20210912;28;1
PI-BORGHETTO;PM10;20210913;23;1
PI-BORGHETTO;PM10;20210914;20;1
PI-BORGHETTO;PM10;20210915;22;1
PI-BORGHETTO;PM10;20210916;25;1
PI-BORGHETTO;PM10;20210917;21;1
PI-BORGHETTO;PM10;20210918;19;1
PI-BORGHETTO;PM10;20210919;14;1
PI-BORGHETTO;PM10;20210920;16;1
PI-BORGHETTO;PM10;20210921;13;1
PI-BORGHETTO;PM10;20210922;13;1
PI-BORGHETTO;PM10;20210923;15;1
PI-BORGHETTO;PM10;20210924;19;1
PI-BORGHETTO;PM10;20210925;24;1
PI-BORGHETTO;PM10;20210926;26;1
PI-BORGHETTO;PM10;20210927;22;1
PI-BORGHETTO;PM10;20210928;32;1
PI-BORGHETTO;PM10;20210929;23;1
PI-BORGHETTO;PM10;20210930;NaN;0
PI-BORGHETTO;PM10;20211001;19;1
PI-BORGHETTO;PM10;20211002;22;1
PI-BORGHETTO;PM10;20211003;17;1
PI-BORGHETTO;PM10;20211004;14;1
PI-BORGHETTO;PM10;20211005;16;1
PI-BORGHETTO;PM10;20211006;12;1
PI-BORGHETTO;PM10;20211007;11;1
PI-BORGHETTO;PM10;20211008;11;1
PI-BORGHETTO;PM10;20211009;18;1
PI-BORGHETTO;PM10;20211010;20;1
PI-BORGHETTO;PM10;20211011;17;1
PI-BORGHETTO;PM10;20211012;22;1
PI-BORGHETTO;PM10;20211013;16;1
PI-BORGHETTO;PM10;20211014;10;1
PI-BORGHETTO;PM10;20211015;20;1
PI-BORGHETTO;PM10;20211016;20;1
PI-BORGHETTO;PM10;20211017;19;1
PI-BORGHETTO;PM10;20211018;23;1
PI-BORGHETTO;PM10;20211019;27;1
PI-BORGHETTO;PM10;20211020;23;1
PI-BORGHETTO;PM10;20211021;19;1
PI-BORGHETTO;PM10;20211022;29;1
PI-BORGHETTO;PM10;20211023;18;1
PI-BORGHETTO;PM10;20211024;11;1
PI-BORGHETTO;PM10;20211025;20;1
PI-BORGHETTO;PM10;20211026;25;1
PI-BORGHETTO;PM10;20211027;16;1
PI-BORGHETTO;PM10;20211028;25;1
PI-BORGHETTO;PM10;20211029;35;1
PI-BORGHETTO;PM10;20211030;38;1
PI-BORGHETTO;PM10;20211031;23;1
PI-BORGHETTO;PM10;20211101;12;1
PI-BORGHETTO;PM10;20211102;17;1
PI-BORGHETTO;PM10;20211103;12;1
PI-BORGHETTO;PM10;20211104;18;1
PI-BORGHETTO;PM10;20211105;18;1
PI-BORGHETTO;PM10;20211106;9;1
PI-BORGHETTO;PM10;20211107;11;1
PI-BORGHETTO;PM10;20211108;15;1
PI-BORGHETTO;PM10;20211109;10;1
PI-BORGHETTO;PM10;20211110;18;1
PI-BORGHETTO;PM10;20211111;22;1
PI-BORGHETTO;PM10;20211112;25;1
PI-BORGHETTO;PM10;20211113;22;1
PI-BORGHETTO;PM10;20211114;9;1
PI-BORGHETTO;PM10;20211115;12;1
PI-BORGHETTO;PM10;20211116;16;1
PI-BORGHETTO;PM10;20211117;18;1
PI-BORGHETTO;PM10;20211118;26;1
PI-BORGHETTO;PM10;20211119;30;1
PI-BORGHETTO;PM10;20211120;38;1
PI-BORGHETTO;PM10;20211121;31;1
PI-BORGHETTO;PM10;20211122;15;1
PI-BORGHETTO;PM10;20211123;10;1
PI-BORGHETTO;PM10;20211124;16;1
PI-BORGHETTO;PM10;20211125;11;1
PI-BORGHETTO;PM10;20211126;17;1
PI-BORGHETTO;PM10;20211127;13;1
PI-BORGHETTO;PM10;20211128;12;1
PI-BORGHETTO;PM10;20211129;19;1
PI-BORGHETTO;PM10;20211130;30;1
PI-BORGHETTO;PM10;20211201;16;1
PI-BORGHETTO;PM10;20211202;11;1
PI-BORGHETTO;PM10;20211203;15;1
PI-BORGHETTO;PM10;20211204;18;1
PI-BORGHETTO;PM10;20211205;22;1
PI-BORGHETTO;PM10;20211206;23;1
PI-BORGHETTO;PM10;20211207;34;1
PI-BORGHETTO;PM10;20211208;21;1
PI-BORGHETTO;PM10;20211209;20;1
PI-BORGHETTO;PM10;20211210;16;1
PI-BORGHETTO;PM10;20211211;16;1
PI-BORGHETTO;PM10;20211212;37;1
PI-BORGHETTO;PM10;20211213;57;1
PI-BORGHETTO;PM10;20211214;60;1
PI-BORGHETTO;PM10;20211215;58;1
PI-BORGHETTO;PM10;20211216;36;1
PI-BORGHETTO;PM10;20211217;35;1
PI-BORGHETTO;PM10;20211218;46;1
PI-BORGHETTO;PM10;20211219;50;1
PI-BORGHETTO;PM10;20211220;50;1
PI-BORGHETTO;PM10;20211221;48;1
PI-BORGHETTO;PM10;20211222;35;1
PI-BORGHETTO;PM10;20211223;43;1
PI-BORGHETTO;PM10;20211224;24;1
PI-BORGHETTO;PM10;20211225;18;1
PI-BORGHETTO;PM10;20211226;15;1
PI-BORGHETTO;PM10;20211227;22;1
PI-BORGHETTO;PM10;20211228;14;1
PI-BORGHETTO;PM10;20211229;25;1
PI-BORGHETTO;PM10;20211230;36;1
PI-BORGHETTO;PM10;20211231;26;1
