STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
FI-MOSSE;PM10;20220425;21;1
FI-MOSSE;PM10;20220426;23;1
FI-MOSSE;PM10;20220427;22;1
FI-MOSSE;PM10;20220428;23;1
FI-MOSSE;PM10;20220429;NaN;0
FI-MOSSE;PM10;20220430;17;1
FI-MOSSE;PM10;20220501;16;1
FI-MOSSE;PM10;20220502;17;1
FI-MOSSE;PM10;20220503;24;1
FI-MOSSE;PM10;20220504;22;1
FI-MOSSE;PM10;20220505;23;1
FI-MOSSE;PM10;20220506;10;1
FI-MOSSE;PM10;20220507;12;1
FI-MOSSE;PM10;20220508;14;1
FI-MOSSE;PM10;20220509;24;1
FI-MOSSE;PM10;20220510;32;1
FI-MOSSE;PM10;20220511;29;1
FI-MOSSE;PM10;20220512;23;1
FI-MOSSE;PM10;20220513;21;1
FI-MOSSE;PM10;20220514;24;1
FI-MOSSE;PM10;20220515;23;1
FI-MOSSE;PM10;20220516;23;1
FI-MOSSE;PM10;20220517;27;1
FI-MOSSE;PM10;20220518;22;1
FI-MOSSE;PM10;20220519;19;1
FI-MOSSE;PM10;20220520;23;1
FI-MOSSE;PM10;20220521;20;1
FI-MOSSE;PM10;20220522;16;1
FI-MOSSE;PM10;20220523;16;1
FI-MOSSE;PM10;20220524;25;1
FI-MOSSE;PM10;20220525;34;1
FI-MOSSE;PM10;20220526;35;1
FI-MOSSE;PM10;20220527;39;1
FI-MOSSE;PM10;20220528;32;1
FI-MOSSE;PM10;20220529;5;1
FI-MOSSE;PM10;20220530;18;1
FI-MOSSE;PM10;20220531;27;1
FI-MOSSE;PM10;20220601;27;1
FI-MOSSE;PM10;20220602;25;1
FI-MOSSE;PM10;20220603;32;1
FI-MOSSE;PM10;20220604;36;1
FI-MOSSE;PM10;20220605;34;1
FI-MOSSE;PM10;20220606;34;1
FI-MOSSE;PM10;20220607;26;1
FI-MOSSE;PM10;20220608;21;1
FI-MOSSE;PM10;20220609;15;1
FI-MOSSE;PM10;20220610;9;1
FI-MOSSE;PM10;20220611;15;1
FI-MOSSE;PM10;20220612;14;1
FI-MOSSE;PM10;20220613;19;1
FI-MOSSE;PM10;20220614;23;1
FI-MOSSE;PM10;20220615;23;1
FI-MOSSE;PM10;20220616;25;1
FI-MOSSE;PM10;20220617;28;1
FI-MOSSE;PM10;20220618;19;1
FI-MOSSE;PM10;20220619;21;1
FI-MOSSE;PM10;20220620;23;1
FI-MOSSE;PM10;20220621;22;1
FI-MOSSE;PM10;20220622;25;1
FI-MOSSE;PM10;20220623;45;1
FI-MOSSE;PM10;20220624;NaN;0
FI-MOSSE;PM10;20220625;21;1
FI-MOSSE;PM10;20220626;24;1
FI-MOSSE;PM10;20220627;58;1
FI-MOSSE;PM10;20220628;66;1
FI-MOSSE;PM10;20220629;24;1
FI-MOSSE;PM10;20220630;22;1
FI-MOSSE;PM10;20220701;25;1
FI-MOSSE;PM10;20220702;23;1
FI-MOSSE;PM10;20220703;21;1
FI-MOSSE;PM10;20220704;30;1
FI-MOSSE;PM10;20220705;33;1
FI-MOSSE;PM10;20220706;27;1
FI-MOSSE;PM10;20220707;22;1
FI-MOSSE;PM10;20220708;13;1
FI-MOSSE;PM10;20220709;10;1
FI-MOSSE;PM10;20220710;10;1
FI-MOSSE;PM10;20220711;19;1
FI-MOSSE;PM10;20220712;20;1
FI-MOSSE;PM10;20220713;17;1
FI-MOSSE;PM10;20220714;18;1
FI-MOSSE;PM10;20220715;20;1
FI-MOSSE;PM10;20220716;18;1
FI-MOSSE;PM10;20220717;22;1
FI-MOSSE;PM10;20220718;20;1
FI-MOSSE;PM10;20220719;NaN;0
FI-MOSSE;PM10;20220720;24;1
FI-MOSSE;PM10;20220721;33;1
FI-MOSSE;PM10;20220722;27;1
FI-MOSSE;PM10;20220723;21;1
FI-MOSSE;PM10;20220724;21;1
FI-MOSSE;PM10;20220725;25;1
FI-MOSSE;PM10;20220726;25;1
FI-MOSSE;PM10;20220727;23;1
FI-MOSSE;PM10;20220728;NaN;0
FI-MOSSE;PM10;20220729;21;1
FI-MOSSE;PM10;20220730;17;1
FI-MOSSE;PM10;20220731;12;1
FI-MOSSE;PM10;20220801;16;1
FI-MOSSE;PM10;20220802;21;1
FI-MOSSE;PM10;20220803;16;1
FI-MOSSE;PM10;20220804;16;1
FI-MOSSE;PM10;20220805;22;1
FI-MOSSE;PM10;20220806;19;1
FI-MOSSE;PM10;20220807;16;1
FI-MOSSE;PM10;20220808;13;1
FI-MOSSE;PM10;20220809;16;1
FI-MOSSE;PM10;20220810;19;1
FI-MOSSE;PM10;20220811;16;1
FI-MOSSE;PM10;20220812;14;1
FI-MOSSE;PM10;20220813;11;1
FI-MOSSE;PM10;20220814;11;1
FI-MOSSE;PM10;20220815;14;1
FI-MOSSE;PM10;20220816;23;1
FI-MOSSE;PM10;20220817;33;1
FI-MOSSE;PM10;20220818;26;1
FI-MOSSE;PM10;20220819;18;1
FI-MOSSE;PM10;20220820;16;1
FI-MOSSE;PM10;20220821;17;1
FI-MOSSE;PM10;20220822;14;1
FI-MOSSE;PM10;20220823;12;1
FI-MOSSE;PM10;20220824;9;1
FI-MOSSE;PM10;20220825;12;1
FI-MOSSE;PM10;20220826;20;1
FI-MOSSE;PM10;20220827;17;1
FI-MOSSE;PM10;20220828;14;1
FI-MOSSE;PM10;20220829;19;1
FI-MOSSE;PM10;20220830;22;1
FI-MOSSE;PM10;20220831;18;1
FI-MOSSE;PM10;20220901;12;1
FI-MOSSE;PM10;20220902;13;1
FI-MOSSE;PM10;20220903;18;1
FI-MOSSE;PM10;20220904;20;1
FI-MOSSE;PM10;20220905;21;1
FI-MOSSE;PM10;20220906;23;1
FI-MOSSE;PM10;20220907;21;1
FI-MOSSE;PM10;20220908;29;1
FI-MOSSE;PM10;20220909;21;1
FI-MOSSE;PM10;20220910;18;1
FI-MOSSE;PM10;20220911;20;1
FI-MOSSE;PM10;20220912;19;1
FI-MOSSE;PM10;20220913;19;1
FI-MOSSE;PM10;20220914;18;1
FI-MOSSE;PM10;20220915;34;1
FI-MOSSE;PM10;20220916;23;1
FI-MOSSE;PM10;20220917;16;1
FI-MOSSE;PM10;20220918;11;1
FI-MOSSE;PM10;20220919;17;1
FI-MOSSE;PM10;20220920;17;1
FI-MOSSE;PM10;20220921;11;1
FI-MOSSE;PM10;20220922;12;1
FI-MOSSE;PM10;20220923;18;1
FI-MOSSE;PM10;20220924;20;1
FI-MOSSE;PM10;20220925;8;1
FI-MOSSE;PM10;20220926;16;1
FI-MOSSE;PM10;20220927;24;1
FI-MOSSE;PM10;20220928;24;1
FI-MOSSE;PM10;20220929;22;1
FI-MOSSE;PM10;20220930;16;1
FI-MOSSE;PM10;20221001;25;1
FI-MOSSE;PM10;20221002;26;1
FI-MOSSE;PM10;20221003;31;1
FI-MOSSE;PM10;20221004;25;1
FI-MOSSE;PM10;20221005;27;1
FI-MOSSE;PM10;20221006;30;1
FI-MOSSE;PM10;20221007;29;1
FI-MOSSE;PM10;20221008;29;1
FI-MOSSE;PM10;20221009;20;1
FI-MOSSE;PM10;20221010;23;1
FI-MOSSE;PM10;20221011;26;1
FI-MOSSE;PM10;20221012;28;1
FI-MOSSE;PM10;20221013;29;1
FI-MOSSE;PM10;20221014;33;1
FI-MOSSE;PM10;20221015;30;1
FI-MOSSE;PM10;20221016;22;1
FI-MOSSE;PM10;20221017;29;1
FI-MOSSE;PM10;20221018;30;1
FI-MOSSE;PM10;20221019;42;1
FI-MOSSE;PM10;20221020;30;1
FI-MOSSE;PM10;20221021;38;1
FI-MOSSE;PM10;20221022;32;1
FI-MOSSE;PM10;20221023;31;1
FI-MOSSE;PM10;20221024;31;1
FI-MOSSE;PM10;20221025;46;1
FI-MOSSE;PM10;20221026;66;1
FI-MOSSE;PM10;20221027;59;1
FI-MOSSE;PM10;20221028;45;1
FI-MOSSE;PM10;20221029;27;1
FI-MOSSE;PM10;20221030;24;1
FI-MOSSE;PM10;20221031;29;1
FI-MOSSE;PM10;20221101;31;1
FI-MOSSE;PM10;20221102;31;1
FI-MOSSE;PM10;20221103;26;1
FI-MOSSE;PM10;20221104;23;1
FI-MOSSE;PM10;20221105;12;1
FI-MOSSE;PM10;20221106;15;1
FI-MOSSE;PM10;20221107;29;1
FI-MOSSE;PM10;20221108;32;1
FI-MOSSE;PM10;20221109;27;1
FI-MOSSE;PM10;20221110;34;1
FI-MOSSE;PM10;20221111;16;1
FI-MOSSE;PM10;20221112;9;1
FI-MOSSE;PM10;20221113;17;1
FI-MOSSE;PM10;20221114;20;1
FI-MOSSE;PM10;20221115;24;1
FI-MOSSE;PM10;20221116;29;1
FI-MOSSE;PM10;20221117;60;1
FI-MOSSE;PM10;20221118;28;1
FI-MOSSE;PM10;20221119;24;1
FI-MOSSE;PM10;20221120;14;1
FI-MOSSE;PM10;20221121;30;1
FI-MOSSE;PM10;20221122;10;1
FI-MOSSE;PM10;20221123;43;1
FI-MOSSE;PM10;20221124;56;1
FI-MOSSE;PM10;20221125;NaN;0
FI-MOSSE;PM10;20221126;19;1
FI-MOSSE;PM10;20221127;13;1
FI-MOSSE;PM10;20221128;44;1
FI-MOSSE;PM10;20221129;15;1
FI-MOSSE;PM10;20221130;17;1
FI-MOSSE;PM10;20221201;20;1
FI-MOSSE;PM10;20221202;50;1
FI-MOSSE;PM10;20221203;16;1
FI-MOSSE;PM10;20221204;20;1
FI-MOSSE;PM10;20221205;17;1
FI-MOSSE;PM10;20221206;51;1
FI-MOSSE;PM10;20221207;50;1
FI-MOSSE;PM10;20221208;34;1
FI-MOSSE;PM10;20221209;28;1
FI-MOSSE;PM10;20221210;18;1
FI-MOSSE;PM10;20221211;8;1
FI-MOSSE;PM10;20221212;43;1
FI-MOSSE;PM10;20221213;29;1
FI-MOSSE;PM10;20221214;32;1
FI-MOSSE;PM10;20221215;28;1
FI-MOSSE;PM10;20221216;17;1
FI-MOSSE;PM10;20221217;34;1
FI-MOSSE;PM10;20221218;26;1
FI-MOSSE;PM10;20221219;52;1
FI-MOSSE;PM10;20221220;81;1
FI-MOSSE;PM10;20221221;44;1
FI-MOSSE;PM10;20221222;41;1
FI-MOSSE;PM10;20221223;40;1
FI-MOSSE;PM10;20221224;44;1
FI-MOSSE;PM10;20221225;44;1
FI-MOSSE;PM10;20221226;32;1
FI-MOSSE;PM10;20221227;31;1
FI-MOSSE;PM10;20221228;32;1
FI-MOSSE;PM10;20221229;26;1
FI-MOSSE;PM10;20221230;31;1
FI-MOSSE;PM10;20221231;37;1
