STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
LI-CARDUCCI;PM10;20200215;19;1
LI-CARDUCCI;PM10;20200216;28;1
LI-CARDUCCI;PM10;20200217;19;1
LI-CARDUCCI;PM10;20200218;NaN;0
LI-CARDUCCI;PM10;20200219;23;1
LI-CARDUCCI;PM10;20200220;27;1
LI-CARDUCCI;PM10;20200221;30;1
LI-CARDUCCI;PM10;20200222;28;1
LI-CARDUCCI;PM10;20200223;23;1
LI-CARDUCCI;PM10;20200224;26;1
LI-CARDUCCI;PM10;20200225;23;1
LI-CARDUCCI;PM10;20200226;33;1
LI-CARDUCCI;PM10;20200227;20;1
LI-CARDUCCI;PM10;20200228;12;1
LI-CARDUCCI;PM10;20200229;16;1
LI-CARDUCCI;PM10;20200301;28;1
LI-CARDUCCI;PM10;20200302;23;1
LI-CARDUCCI;PM10;20200303;22;1
LI-CARDUCCI;PM10;20200304;23;1
LI-CARDUCCI;PM10;20200305;12;1
LI-CARDUCCI;PM10;20200306;21;1
LI-CARDUCCI;PM10;20200307;15;1
LI-CARDUCCI;PM10;20200308;14;1
LI-CARDUCCI;PM10;20200309;18;1
LI-CARDUCCI;PM10;20200310;22;1
LI-CARDUCCI;PM10;20200311;23;1
LI-CARDUCCI;PM10;20200312;19;1
LI-CARDUCCI;PM10;20200313;16;1
LI-CARDUCCI;PM10;20200314;19;1
LI-CARDUCCI;PM10;20200315;10;1
LI-CARDUCCI;PM10;20200316;14;1
LI-CARDUCCI;PM10;20200317;22;1
LI-CARDUCCI;PM10;20200318;25;1
LI-CARDUCCI;PM10;20200319;21;1
LI-CARDUCCI;PM10;20200320;25;1
LI-CARDUCCI;PM10;20200321;20;1
LI-CARDUCCI;PM10;20200322;18;1
LI-CARDUCCI;PM10;20200323;23;1
LI-CARDUCCI;PM10;20200324;14;1
LI-CARDUCCI;PM10;20200325;22;1
LI-CARDUCCI;PM10;20200326;10;1
LI-CARDUCCI;PM10;20200327;19;1
LI-CARDUCCI;PM10;20200328;97;1
LI-CARDUCCI;PM10;20200329;40;1
LI-CARDUCCI;PM10;20200330;31;1
LI-CARDUCCI;PM10;20200331;9;1
LI-CARDUCCI;PM10;20200401;12;1
LI-CARDUCCI;PM10;20200402;15;1
LI-CARDUCCI;PM10;20200403;17;1
LI-CARDUCCI;PM10;20200404;17;1
LI-CARDUCCI;PM10;20200405;19;1
LI-CARDUCCI;PM10;20200406;25;1
LI-CARDUCCI;PM10;20200407;30;1
LI-CARDUCCI;PM10;20200408;24;1
LI-CARDUCCI;PM10;20200409;22;1
LI-CARDUCCI;PM10;20200410;24;1
LI-CARDUCCI;PM10;20200411;22;1
LI-CARDUCCI;PM10;20200412;16;1
LI-CARDUCCI;PM10;20200413;16;1
LI-CARDUCCI;PM10;20200414;12;1
LI-CARDUCCI;PM10;20200415;13;1
LI-CARDUCCI;PM10;20200416;14;1
LI-CARDUCCI;PM10;20200417;17;1
LI-CARDUCCI;PM10;20200418;20;1
LI-CARDUCCI;PM10;20200419;19;1
LI-CARDUCCI;PM10;20200420;9;1
LI-CARDUCCI;PM10;20200421;9;1
LI-CARDUCCI;PM10;20200422;NaN;0
LI-CARDUCCI;PM10;20200423;21;1
LI-CARDUCCI;PM10;20200424;22;1
LI-CARDUCCI;PM10;20200425;13;1
LI-CARDUCCI;PM10;20200426;9;1
LI-CARDUCCI;PM10;20200427;11;1
LI-CARDUCCI;PM10;20200428;11;1
LI-CARDUCCI;PM10;20200429;23;1
LI-CARDUCCI;PM10;20200430;17;1
LI-CARDUCCI;PM10;20200501;20;1
LI-CARDUCCI;PM10;20200502;26;1
LI-CARDUCCI;PM10;20200503;20;1
LI-CARDUCCI;PM10;20200504;10;1
LI-CARDUCCI;PM10;20200505;15;1
LI-CARDUCCI;PM10;20200506;14;1
LI-CARDUCCI;PM10;20200507;15;1
LI-CARDUCCI;PM10;20200508;15;1
LI-CARDUCCI;PM10;20200509;16;1
LI-CARDUCCI;PM10;20200510;14;1
LI-CARDUCCI;PM10;20200511;14;1
LI-CARDUCCI;PM10;20200512;15;1
LI-CARDUCCI;PM10;20200513;21;1
LI-CARDUCCI;PM10;20200514;40;1
LI-CARDUCCI;PM10;20200515;18;1
LI-CARDUCCI;PM10;20200516;16;1
LI-CARDUCCI;PM10;20200517;17;1
LI-CARDUCCI;PM10;20200518;26;1
LI-CARDUCCI;PM10;20200519;28;1
LI-CARDUCCI;PM10;20200520;14;1
LI-CARDUCCI;PM10;20200521;17;1
LI-CARDUCCI;PM10;20200522;16;1
LI-CARDUCCI;PM10;20200523;16;1
LI-CARDUCCI;PM10;20200524;16;1
LI-CARDUCCI;PM10;20200525;13;1
LI-CARDUCCI;PM10;20200526;NaN;0
LI-CARDUCCI;PM10;20200527;12;1
LI-CARDUCCI;PM10;20200528;13;1
LI-CARDUCCI;PM10;20200529;NaN;0
LI-CARDUCCI;PM10;20200530;13;1
LI-CARDUCCI;PM10;20200531;12;1
LI-CARDUCCI;PM10;20200601;17;1
LI-CARDUCCI;PM10;20200602;14;1
LI-CARDUCCI;PM10;20200603;15;1
LI-CARDUCCI;PM10;20200604;17;1
LI-CARDUCCI;PM10;20200605;22;1
LI-CARDUCCI;PM10;20200606;22;1
LI-CARDUCCI;PM10;20200607;17;1
LI-CARDUCCI;PM10;20200608;20;1
LI-CARDUCCI;PM10;20200609;27;1
LI-CARDUCCI;PM10;20200610;12;1
LI-CARDUCCI;PM10;20200611;13;1
LI-CARDUCCI;PM10;20200612;13;1
LI-CARDUCCI;PM10;20200613;16;1
LI-CARDUCCI;PM10;20200614;14;1
LI-CARDUCCI;PM10;20200615;NaN;0
LI-CARDUCCI;PM10;20200616;22;1
LI-CARDUCCI;PM10;20200617;20;1
LI-CARDUCCI;PM10;20200618;18;1
LI-CARDUCCI;PM10;20200619;20;1
LI-CARDUCCI;PM10;20200620;20;1
LI-CARDUCCI;PM10;20200621;17;1
LI-CARDUCCI;PM10;20200622;21;1
LI-CARDUCCI;PM10;20200623;21;1
LI-CARDUCCI;PM10;20200624;19;1
LI-CARDUCCI;PM10;20200625;20;1
LI-CARDUCCI;PM10;20200626;20;1
LI-CARDUCCI;PM10;20200627;18;1
LI-CARDUCCI;PM10;20200628;16;1
LI-CARDUCCI;PM10;20200629;20;1
LI-CARDUCCI;PM10;20200630;24;1
LI-CARDUCCI;PM10;20200701;24;1
LI-CARDUCCI;PM10;20200702;21;1
LI-CARDUCCI;PM10;20200703;23;1
LI-CARDUCCI;PM10;20200704;17;1
LI-CARDUCCI;PM10;20200705;16;1
LI-CARDUCCI;PM10;20200706;19;1
LI-CARDUCCI;PM10;20200707;28;1
LI-CARDUCCI;PM10;20200708;17;1
LI-CARDUCCI;PM10;20200709;21;1
LI-CARDUCCI;PM10;20200710;19;1
LI-CARDUCCI;PM10;20200711;19;1
LI-CARDUCCI;PM10;20200712;16;1
LI-CARDUCCI;PM10;20200713;16;1
LI-CARDUCCI;PM10;20200714;18;1
LI-CARDUCCI;PM10;20200715;19;1
LI-CARDUCCI;PM10;20200716;22;1
LI-CARDUCCI;PM10;20200717;22;1
LI-CARDUCCI;PM10;20200718;12;1
LI-CARDUCCI;PM10;20200719;10;1
LI-CARDUCCI;PM10;20200720;16;1
LI-CARDUCCI;PM10;20200721;18;1
LI-CARDUCCI;PM10;20200722;17;1
LI-CARDUCCI;PM10;20200723;20;1
LI-CARDUCCI;PM10;20200724;22;1
LI-CARDUCCI;PM10;20200725;12;1
LI-CARDUCCI;PM10;20200726;16;1
LI-CARDUCCI;PM10;20200727;23;1
LI-CARDUCCI;PM10;20200728;22;1
LI-CARDUCCI;PM10;20200729;21;1
LI-CARDUCCI;PM10;20200730;25;1
LI-CARDUCCI;PM10;20200731;24;1
LI-CARDUCCI;PM10;20200801;22;1
LI-CARDUCCI;PM10;20200802;21;1
LI-CARDUCCI;PM10;20200803;NaN;0
LI-CARDUCCI;PM10;20200804;NaN;0
LI-CARDUCCI;PM10;20200805;NaN;0
LI-CARDUCCI;PM10;20200806;16;1
LI-CARDUCCI;PM10;20200807;23;1
LI-CARDUCCI;PM10;20200808;30;1
LI-CARDUCCI;PM10;20200809;26;1
LI-CARDUCCI;PM10;20200810;30;1
LI-CARDUCCI;PM10;20200811;23;1
LI-CARDUCCI;PM10;20200812;24;1
LI-CARDUCCI;PM10;20200813;25;1
LI-CARDUCCI;PM10;20200814;25;1
LI-CARDUCCI;PM10;20200815;23;1
LI-CARDUCCI;PM10;20200816;21;1
LI-CARDUCCI;PM10;20200817;24;1
LI-CARDUCCI;PM10;20200818;NaN;0
LI-CARDUCCI;PM10;20200819;18;1
LI-CARDUCCI;PM10;20200820;20;1
LI-CARDUCCI;PM10;20200821;21;1
LI-CARDUCCI;PM10;20200822;16;1
LI-CARDUCCI;PM10;20200823;17;1
LI-CARDUCCI;PM10;20200824;25;1
LI-CARDUCCI;PM10;20200825;19;1
LI-CARDUCCI;PM10;20200826;23;1
LI-CARDUCCI;PM10;20200827;30;1
LI-CARDUCCI;PM10;20200828;25;1
LI-CARDUCCI;PM10;20200829;33;1
LI-CARDUCCI;PM10;20200830;20;1
LI-CARDUCCI;PM10;20200831;15;1
LI-CARDUCCI;PM10;20200901;19;1
LI-CARDUCCI;PM10;20200902;21;1
LI-CARDUCCI;PM10;20200903;20;1
LI-CARDUCCI;PM10;20200904;22;1
LI-CARDUCCI;PM10;20200905;18;1
LI-CARDUCCI;PM10;20200906;14;1
LI-CARDUCCI;PM10;20200907;21;1
LI-CARDUCCI;PM10;20200908;19;1
LI-CARDUCCI;PM10;20200909;26;1
LI-CARDUCCI;PM10;20200910;32;1
LI-CARDUCCI;PM10;20200911;29;1
LI-CARDUCCI;PM10;20200912;26;1
LI-CARDUCCI;PM10;20200913;29;1
LI-CARDUCCI;PM10;20200914;35;1
LI-CARDUCCI;PM10;20200915;36;1
LI-CARDUCCI;PM10;20200916;40;1
LI-CARDUCCI;PM10;20200917;42;1
LI-CARDUCCI;PM10;20200918;37;1
LI-CARDUCCI;PM10;20200919;31;1
LI-CARDUCCI;PM10;20200920;22;1
LI-CARDUCCI;PM10;20200921;18;1
LI-CARDUCCI;PM10;20200922;15;1
LI-CARDUCCI;PM10;20200923;11;1
LI-CARDUCCI;PM10;20200924;NaN;0
LI-CARDUCCI;PM10;20200925;23;1
LI-CARDUCCI;PM10;20200926;20;1
LI-CARDUCCI;PM10;20200927;9;1
LI-CARDUCCI;PM10;20200928;14;1
LI-CARDUCCI;PM10;20200929;NaN;0
LI-CARDUCCI;PM10;20200930;22;1
LI-CARDUCCI;PM10;20201001;15;1
LI-CARDUCCI;PM10;20201002;16;1
LI-CARDUCCI;PM10;20201003;NaN;0
LI-CARDUCCI;PM10;20201004;12;1
LI-CARDUCCI;PM10;20201005;NaN;0
LI-CARDUCCI;PM10;20201006;16;1
LI-CARDUCCI;PM10;20201007;24;1
LI-CARDUCCI;PM10;20201008;22;1
LI-CARDUCCI;PM10;20201009;25;1
LI-CARDUCCI;PM10;20201010;21;1
LI-CARDUCCI;PM10;20201011;13;1
LI-CARDUCCI;PM10;20201012;12;1
LI-CARDUCCI;PM10;20201013;13;1
LI-CARDUCCI;PM10;20201014;12;1
LI-CARDUCCI;PM10;20201015;8;1
LI-CARDUCCI;PM10;20201016;15;1
LI-CARDUCCI;PM10;20201017;17;1
LI-CARDUCCI;PM10;20201018;18;1
LI-CARDUCCI;PM10;20201019;22;1
LI-CARDUCCI;PM10;20201020;19;1
LI-CARDUCCI;PM10;20201021;14;1
LI-CARDUCCI;PM10;20201022;21;1
LI-CARDUCCI;PM10;20201023;19;1
LI-CARDUCCI;PM10;20201024;27;1
LI-CARDUCCI;PM10;20201025;14;1
LI-CARDUCCI;PM10;20201026;14;1
LI-CARDUCCI;PM10;20201027;18;1
LI-CARDUCCI;PM10;20201028;20;1
LI-CARDUCCI;PM10;20201029;21;1
LI-CARDUCCI;PM10;20201030;29;1
LI-CARDUCCI;PM10;20201031;25;1
LI-CARDUCCI;PM10;20201101;15;1
LI-CARDUCCI;PM10;20201102;21;1
LI-CARDUCCI;PM10;20201103;15;1
LI-CARDUCCI;PM10;20201104;22;1
LI-CARDUCCI;PM10;20201105;27;1
LI-CARDUCCI;PM10;20201106;NaN;0
LI-CARDUCCI;PM10;20201107;NaN;0
LI-CARDUCCI;PM10;20201108;22;1
LI-CARDUCCI;PM10;20201109;32;1
LI-CARDUCCI;PM10;20201110;43;1
LI-CARDUCCI;PM10;20201111;36;1
LI-CARDUCCI;PM10;20201112;24;1
LI-CARDUCCI;PM10;20201113;25;1
LI-CARDUCCI;PM10;20201114;24;1
LI-CARDUCCI;PM10;20201115;22;1
LI-CARDUCCI;PM10;20201116;19;1
LI-CARDUCCI;PM10;20201117;12;1
LI-CARDUCCI;PM10;20201118;18;1
LI-CARDUCCI;PM10;20201119;31;1
LI-CARDUCCI;PM10;20201120;12;1
LI-CARDUCCI;PM10;20201121;10;1
LI-CARDUCCI;PM10;20201122;9;1
LI-CARDUCCI;PM10;20201123;27;1
LI-CARDUCCI;PM10;20201124;21;1
LI-CARDUCCI;PM10;20201125;25;1
LI-CARDUCCI;PM10;20201126;35;1
LI-CARDUCCI;PM10;20201127;35;1
LI-CARDUCCI;PM10;20201128;19;1
LI-CARDUCCI;PM10;20201129;8;1
LI-CARDUCCI;PM10;20201130;16;1
LI-CARDUCCI;PM10;20201201;15;1
LI-CARDUCCI;PM10;20201202;7;1
LI-CARDUCCI;PM10;20201203;15;1
LI-CARDUCCI;PM10;20201204;13;1
LI-CARDUCCI;PM10;20201205;15;1
LI-CARDUCCI;PM10;20201206;9;1
LI-CARDUCCI;PM10;20201207;13;1
LI-CARDUCCI;PM10;20201208;9;1
LI-CARDUCCI;PM10;20201209;13;1
LI-CARDUCCI;PM10;20201210;13;1
LI-CARDUCCI;PM10;20201211;21;1
LI-CARDUCCI;PM10;20201212;16;1
LI-CARDUCCI;PM10;20201213;20;1
LI-CARDUCCI;PM10;20201214;36;1
LI-CARDUCCI;PM10;20201215;31;1
LI-CARDUCCI;PM10;20201216;32;1
LI-CARDUCCI;PM10;20201217;42;1
LI-CARDUCCI;PM10;20201218;33;1
LI-CARDUCCI;PM10;20201219;36;1
LI-CARDUCCI;PM10;20201220;34;1
LI-CARDUCCI;PM10;20201221;38;1
LI-CARDUCCI;PM10;20201222;22;1
LI-CARDUCCI;PM10;20201223;13;1
LI-CARDUCCI;PM10;20201224;13;1
LI-CARDUCCI;PM10;20201225;15;1
LI-CARDUCCI;PM10;20201226;6;1
LI-CARDUCCI;PM10;20201227;14;1
LI-CARDUCCI;PM10;20201228;17;1
LI-CARDUCCI;PM10;20201229;14;1
LI-CARDUCCI;PM10;20201230;9;1
LI-CARDUCCI;PM10;20201231;10;1
