STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA ;VALIDITA
LU-MICHELETTO;PM10;20200517;19;1
LU-MICHELETTO;PM10;20200518;29;1
LU-MICHELETTO;PM10;20200519;22;1
LU-MICHELETTO;PM10;20200520;14;1
LU-MICHELETTO;PM10;20200521;15;1
LU-MICHELETTO;PM10;20200522;16;1
LU-MICHELETTO;PM10;20200523;16;1
LU-MICHELETTO;PM10;20200524;14;1
LU-MICHELETTO;PM10;20200525;9;1
LU-MICHELETTO;PM10;20200526;12;1
LU-MICHELETTO;PM10;20200527;9;1
LU-MICHELETTO;PM10;20200528;8;1
LU-MICHELETTO;PM10;20200529;6;1
LU-MICHELETTO;PM10;20200530;10;1
LU-MICHELETTO;PM10;20200531;10;1
LU-MICHELETTO;PM10;20200601;14;1
LU-MICHELETTO;PM10;20200602;11;1
LU-MICHELETTO;PM10;20200603;10;1
LU-MICHELETTO;PM10;20200604;12;1
LU-MICHELETTO;PM10;20200605;17;1
LU-MICHELETTO;PM10;20200606;16;1
LU-MICHELETTO;PM10;20200607;16;1
LU-MICHELETTO;PM10;20200608;18;1
LU-MICHELETTO;PM10;20200609;17;1
LU-MICHELETTO;PM10;20200610;9;1
LU-MICHELETTO;PM10;20200611;13;1
LU-MICHELETTO;PM10;20200612;14;1
LU-MICHELETTO;PM10;20200613;14;1
LU-MICHELETTO;PM10;20200614;9;1
LU-MICHELETTO;PM10;20200615;17;1
LU-MICHELETTO;PM10;20200616;18;1
LU-MICHELETTO;PM10;20200617;18;1
LU-MICHELETTO;PM10;20200618;16;1
LU-MICHELETTO;PM10;20200619;12;1
LU-MICHELETTO;PM10;20200620;14;1
LU-MICHELETTO;PM10;20200621;16;1
LU-MICHELETTO;PM10;20200622;NaN;0
LU-MICHELETTO;PM10;20200623;14;1
LU-MICHELETTO;PM10;20200624;15;1
LU-MICHELETTO;PM10;20200625;17;1
LU-MICHELETTO;PM10;20200626;18;1
LU-MICHELETTO;PM10;20200627;15;1
LU-MICHELETTO;PM10;20200628;16;1
LU-MICHELETTO;PM10;20200629;17;1
LU-MICHELETTO;PM10;20200630;18;1
LU-MICHELETTO;PM10;20200701;16;1
LU-MICHELETTO;PM10;20200702;17;1
LU-MICHELETTO;PM10;20200703;18;1
LU-MICHELETTO;PM10;20200704;11;1
LU-MICHELETTO;PM10;20200705;10;1
LU-MICHELETTO;PM10;20200706;13;1
