STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
LU-MICHELETTO;PM10;20210518;22;1
LU-MICHELETTO;PM10;20210519;18;1
LU-MICHELETTO;PM10;20210520;14;1
LU-MICHELETTO;PM10;20210521;17;1
LU-MICHELETTO;PM10;20210522;20;1
LU-MICHELETTO;PM10;20210523;21;1
LU-MICHELETTO;PM10;20210524;14;1
LU-MICHELETTO;PM10;20210525;23;1
LU-MICHELETTO;PM10;20210526;19;1
LU-MICHELETTO;PM10;20210527;14;1
LU-MICHELETTO;PM10;20210528;16;1
LU-MICHELETTO;PM10;20210529;16;1
LU-MICHELETTO;PM10;20210530;11;1
LU-MICHELETTO;PM10;20210531;10;1
LU-MICHELETTO;PM10;20210601;13;1
LU-MICHELETTO;PM10;20210602;14;1
LU-MICHELETTO;PM10;20210603;17;1
LU-MICHELETTO;PM10;20210604;19;1
LU-MICHELETTO;PM10;20210605;20;1
LU-MICHELETTO;PM10;20210606;16;1
LU-MICHELETTO;PM10;20210607;15;1
LU-MICHELETTO;PM10;20210608;19;1
LU-MICHELETTO;PM10;20210609;16;1
LU-MICHELETTO;PM10;20210610;21;1
LU-MICHELETTO;PM10;20210611;16;1
LU-MICHELETTO;PM10;20210612;15;1
LU-MICHELETTO;PM10;20210613;16;1
LU-MICHELETTO;PM10;20210614;19;1
LU-MICHELETTO;PM10;20210615;NaN;0
LU-MICHELETTO;PM10;20210616;NaN;0
LU-MICHELETTO;PM10;20210617;NaN;0
LU-MICHELETTO;PM10;20210618;19;1
LU-MICHELETTO;PM10;20210619;17;1
LU-MICHELETTO;PM10;20210620;24;1
LU-MICHELETTO;PM10;20210621;42;1
LU-MICHELETTO;PM10;20210622;31;1
LU-MICHELETTO;PM10;20210623;20;1
LU-MICHELETTO;PM10;20210624;17;1
LU-MICHELETTO;PM10;20210625;16;1
LU-MICHELETTO;PM10;20210626;14;1
LU-MICHELETTO;PM10;20210627;13;1
LU-MICHELETTO;PM10;20210628;15;1
LU-MICHELETTO;PM10;20210629;18;1
LU-MICHELETTO;PM10;20210630;21;1
LU-MICHELETTO;PM10;20210701;20;1
LU-MICHELETTO;PM10;20210702;21;1
LU-MICHELETTO;PM10;20210703;16;1
LU-MICHELETTO;PM10;20210704;13;1
LU-MICHELETTO;PM10;20210705;15;1
LU-MICHELETTO;PM10;20210706;12;1
LU-MICHELETTO;PM10;20210707;14;1
LU-MICHELETTO;PM10;20210708;19;1
LU-MICHELETTO;PM10;20210709;18;1
LU-MICHELETTO;PM10;20210710;14;1
LU-MICHELETTO;PM10;20210711;19;1
LU-MICHELETTO;PM10;20210712;20;1
LU-MICHELETTO;PM10;20210713;20;1
LU-MICHELETTO;PM10;20210714;21;1
LU-MICHELETTO;PM10;20210715;13;1
LU-MICHELETTO;PM10;20210716;13;1
LU-MICHELETTO;PM10;20210717;15;1
LU-MICHELETTO;PM10;20210718;11;1
LU-MICHELETTO;PM10;20210719;17;1
LU-MICHELETTO;PM10;20210720;26;1
LU-MICHELETTO;PM10;20210721;19;1
LU-MICHELETTO;PM10;20210722;21;1
LU-MICHELETTO;PM10;20210723;20;1
LU-MICHELETTO;PM10;20210724;19;1
LU-MICHELETTO;PM10;20210725;24;1
LU-MICHELETTO;PM10;20210726;33;1
LU-MICHELETTO;PM10;20210727;32;1
LU-MICHELETTO;PM10;20210728;28;1
LU-MICHELETTO;PM10;20210729;27;1
LU-MICHELETTO;PM10;20210730;17;1
LU-MICHELETTO;PM10;20210731;18;1
LU-MICHELETTO;PM10;20210801;26;1
LU-MICHELETTO;PM10;20210802;24;1
LU-MICHELETTO;PM10;20210803;17;1
LU-MICHELETTO;PM10;20210804;16;1
LU-MICHELETTO;PM10;20210805;18;1
LU-MICHELETTO;PM10;20210806;18;1
LU-MICHELETTO;PM10;20210807;15;1
LU-MICHELETTO;PM10;20210808;13;1
LU-MICHELETTO;PM10;20210809;17;1
LU-MICHELETTO;PM10;20210810;20;1
LU-MICHELETTO;PM10;20210811;26;1
LU-MICHELETTO;PM10;20210812;26;1
LU-MICHELETTO;PM10;20210813;27;1
LU-MICHELETTO;PM10;20210814;24;1
LU-MICHELETTO;PM10;20210815;27;1
LU-MICHELETTO;PM10;20210816;40;1
LU-MICHELETTO;PM10;20210817;28;1
LU-MICHELETTO;PM10;20210818;18;1
LU-MICHELETTO;PM10;20210819;16;1
LU-MICHELETTO;PM10;20210820;20;1
LU-MICHELETTO;PM10;20210821;17;1
LU-MICHELETTO;PM10;20210822;18;1
LU-MICHELETTO;PM10;20210823;18;1
LU-MICHELETTO;PM10;20210824;11;1
LU-MICHELETTO;PM10;20210825;8;1
LU-MICHELETTO;PM10;20210826;11;1
LU-MICHELETTO;PM10;20210827;15;1
LU-MICHELETTO;PM10;20210828;6;1
LU-MICHELETTO;PM10;20210829;8;1
LU-MICHELETTO;PM10;20210830;12;1
LU-MICHELETTO;PM10;20210831;16;1
LU-MICHELETTO;PM10;20210901;18;1
LU-MICHELETTO;PM10;20210902;15;1
LU-MICHELETTO;PM10;20210903;16;1
LU-MICHELETTO;PM10;20210904;16;1
LU-MICHELETTO;PM10;20210905;16;1
LU-MICHELETTO;PM10;20210906;22;1
LU-MICHELETTO;PM10;20210907;NaN;0
LU-MICHELETTO;PM10;20210908;NaN;0
LU-MICHELETTO;PM10;20210909;26;1
LU-MICHELETTO;PM10;20210910;23;1
LU-MICHELETTO;PM10;20210911;27;1
LU-MICHELETTO;PM10;20210912;23;1
LU-MICHELETTO;PM10;20210913;23;1
LU-MICHELETTO;PM10;20210914;NaN;0
LU-MICHELETTO;PM10;20210915;20;1
LU-MICHELETTO;PM10;20210916;22;1
LU-MICHELETTO;PM10;20210917;15;1
LU-MICHELETTO;PM10;20210918;14;1
LU-MICHELETTO;PM10;20210919;13;1
LU-MICHELETTO;PM10;20210920;16;1
LU-MICHELETTO;PM10;20210921;16;1
LU-MICHELETTO;PM10;20210922;17;1
LU-MICHELETTO;PM10;20210923;19;1
LU-MICHELETTO;PM10;20210924;21;1
LU-MICHELETTO;PM10;20210925;25;1
LU-MICHELETTO;PM10;20210926;NaN;0
LU-MICHELETTO;PM10;20210927;NaN;0
LU-MICHELETTO;PM10;20210928;30;1
LU-MICHELETTO;PM10;20210929;23;1
LU-MICHELETTO;PM10;20210930;22;1
LU-MICHELETTO;PM10;20211001;20;1
LU-MICHELETTO;PM10;20211002;22;1
LU-MICHELETTO;PM10;20211003;20;1
LU-MICHELETTO;PM10;20211004;24;1
LU-MICHELETTO;PM10;20211005;16;1
LU-MICHELETTO;PM10;20211006;11;1
LU-MICHELETTO;PM10;20211007;12;1
LU-MICHELETTO;PM10;20211008;12;1
LU-MICHELETTO;PM10;20211009;18;1
LU-MICHELETTO;PM10;20211010;21;1
LU-MICHELETTO;PM10;20211011;22;1
LU-MICHELETTO;PM10;20211012;21;1
LU-MICHELETTO;PM10;20211013;19;1
LU-MICHELETTO;PM10;20211014;15;1
LU-MICHELETTO;PM10;20211015;18;1
LU-MICHELETTO;PM10;20211016;24;1
LU-MICHELETTO;PM10;20211017;20;1
