STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
LU-MICHELETTO;PM10;20230304;33;1
LU-MICHELETTO;PM10;20230305;44;1
LU-MICHELETTO;PM10;20230306;23;1
LU-MICHELETTO;PM10;20230307;27;1
LU-MICHELETTO;PM10;20230308;20;1
LU-MICHELETTO;PM10;20230309;NaN;0
LU-MICHELETTO;PM10;20230310;33;1
LU-MICHELETTO;PM10;20230311;41;1
LU-MICHELETTO;PM10;20230312;37;1
LU-MICHELETTO;PM10;20230313;28;1
LU-MICHELETTO;PM10;20230314;25;1
LU-MICHELETTO;PM10;20230315;18;1
LU-MICHELETTO;PM10;20230316;15;1
LU-MICHELETTO;PM10;20230317;25;1
LU-MICHELETTO;PM10;20230318;32;1
LU-MICHELETTO;PM10;20230319;33;1
LU-MICHELETTO;PM10;20230320;19;1
LU-MICHELETTO;PM10;20230321;26;1
LU-MICHELETTO;PM10;20230322;29;1
LU-MICHELETTO;PM10;20230323;16;1
LU-MICHELETTO;PM10;20230324;19;1
LU-MICHELETTO;PM10;20230325;24;1
LU-MICHELETTO;PM10;20230326;22;1
LU-MICHELETTO;PM10;20230327;14;1
LU-MICHELETTO;PM10;20230328;12;1
LU-MICHELETTO;PM10;20230329;20;1
LU-MICHELETTO;PM10;20230330;20;1
LU-MICHELETTO;PM10;20230331;25;1
LU-MICHELETTO;PM10;20230401;24;1
LU-MICHELETTO;PM10;20230402;25;1
LU-MICHELETTO;PM10;20230403;15;1
LU-MICHELETTO;PM10;20230404;14;1
LU-MICHELETTO;PM10;20230405;22;1
LU-MICHELETTO;PM10;20230406;24;1
LU-MICHELETTO;PM10;20230407;31;1
LU-MICHELETTO;PM10;20230408;24;1
LU-MICHELETTO;PM10;20230409;27;1
LU-MICHELETTO;PM10;20230410;20;1
LU-MICHELETTO;PM10;20230411;21;1
LU-MICHELETTO;PM10;20230412;22;1
LU-MICHELETTO;PM10;20230413;16;1
LU-MICHELETTO;PM10;20230414;12;1
LU-MICHELETTO;PM10;20230415;10;1
LU-MICHELETTO;PM10;20230416;9;1
LU-MICHELETTO;PM10;20230417;20;1
LU-MICHELETTO;PM10;20230418;18;1
LU-MICHELETTO;PM10;20230419;14;1
LU-MICHELETTO;PM10;20230420;18;1
LU-MICHELETTO;PM10;20230421;17;1
LU-MICHELETTO;PM10;20230422;15;1
LU-MICHELETTO;PM10;20230423;16;1
LU-MICHELETTO;PM10;20230424;26;1
LU-MICHELETTO;PM10;20230425;20;1
LU-MICHELETTO;PM10;20230426;12;1
LU-MICHELETTO;PM10;20230427;21;1
LU-MICHELETTO;PM10;20230428;18;1
LU-MICHELETTO;PM10;20230429;18;1
LU-MICHELETTO;PM10;20230430;16;1
LU-MICHELETTO;PM10;20230501;11;1
LU-MICHELETTO;PM10;20230502;9;1
LU-MICHELETTO;PM10;20230503;9;1
LU-MICHELETTO;PM10;20230504;13;1
LU-MICHELETTO;PM10;20230505;13;1
LU-MICHELETTO;PM10;20230506;12;1
LU-MICHELETTO;PM10;20230507;15;1
LU-MICHELETTO;PM10;20230508;17;1
LU-MICHELETTO;PM10;20230509;14;1
LU-MICHELETTO;PM10;20230510;6;1
LU-MICHELETTO;PM10;20230511;8;1
LU-MICHELETTO;PM10;20230512;9;1
LU-MICHELETTO;PM10;20230513;11;1
LU-MICHELETTO;PM10;20230514;5;1
LU-MICHELETTO;PM10;20230515;8;1
LU-MICHELETTO;PM10;20230516;5;1
LU-MICHELETTO;PM10;20230517;7;1
LU-MICHELETTO;PM10;20230518;10;1
LU-MICHELETTO;PM10;20230519;12;1
LU-MICHELETTO;PM10;20230520;15;1
LU-MICHELETTO;PM10;20230521;17;1
LU-MICHELETTO;PM10;20230522;22;1
LU-MICHELETTO;PM10;20230523;22;1
LU-MICHELETTO;PM10;20230524;22;1
LU-MICHELETTO;PM10;20230525;24;1
LU-MICHELETTO;PM10;20230526;20;1
LU-MICHELETTO;PM10;20230527;21;1
LU-MICHELETTO;PM10;20230528;18;1
LU-MICHELETTO;PM10;20230529;NaN;0
LU-MICHELETTO;PM10;20230530;NaN;0
LU-MICHELETTO;PM10;20230531;NaN;0
LU-MICHELETTO;PM10;20230601;19;1
LU-MICHELETTO;PM10;20230602;14;1
LU-MICHELETTO;PM10;20230603;16;1
LU-MICHELETTO;PM10;20230604;14;1
LU-MICHELETTO;PM10;20230605;14;1
LU-MICHELETTO;PM10;20230606;12;1
LU-MICHELETTO;PM10;20230607;14;1
LU-MICHELETTO;PM10;20230608;12;1
LU-MICHELETTO;PM10;20230609;13;1
LU-MICHELETTO;PM10;20230610;14;1
LU-MICHELETTO;PM10;20230611;12;1
LU-MICHELETTO;PM10;20230612;14;1
LU-MICHELETTO;PM10;20230613;12;1
LU-MICHELETTO;PM10;20230614;12;1
LU-MICHELETTO;PM10;20230615;16;1
LU-MICHELETTO;PM10;20230616;17;1
LU-MICHELETTO;PM10;20230617;19;1
LU-MICHELETTO;PM10;20230618;20;1
LU-MICHELETTO;PM10;20230619;20;1
LU-MICHELETTO;PM10;20230620;20;1
LU-MICHELETTO;PM10;20230621;22;1
LU-MICHELETTO;PM10;20230622;23;1
LU-MICHELETTO;PM10;20230623;24;1
LU-MICHELETTO;PM10;20230624;14;1
LU-MICHELETTO;PM10;20230625;12;1
LU-MICHELETTO;PM10;20230626;16;1
LU-MICHELETTO;PM10;20230627;20;1
LU-MICHELETTO;PM10;20230628;21;1
LU-MICHELETTO;PM10;20230629;17;1
LU-MICHELETTO;PM10;20230630;16;1
LU-MICHELETTO;PM10;20230701;16;1
LU-MICHELETTO;PM10;20230702;14;1
LU-MICHELETTO;PM10;20230703;18;1
LU-MICHELETTO;PM10;20230704;20;1
LU-MICHELETTO;PM10;20230705;20;1
LU-MICHELETTO;PM10;20230706;18;1
LU-MICHELETTO;PM10;20230707;18;1
LU-MICHELETTO;PM10;20230708;18;1
LU-MICHELETTO;PM10;20230709;22;1
LU-MICHELETTO;PM10;20230710;25;1
LU-MICHELETTO;PM10;20230711;35;1
LU-MICHELETTO;PM10;20230712;37;1
LU-MICHELETTO;PM10;20230713;36;1
LU-MICHELETTO;PM10;20230714;32;1
LU-MICHELETTO;PM10;20230715;27;1
LU-MICHELETTO;PM10;20230716;28;1
LU-MICHELETTO;PM10;20230717;27;1
LU-MICHELETTO;PM10;20230718;24;1
LU-MICHELETTO;PM10;20230719;32;1
LU-MICHELETTO;PM10;20230720;32;1
LU-MICHELETTO;PM10;20230721;22;1
LU-MICHELETTO;PM10;20230722;24;1
LU-MICHELETTO;PM10;20230723;22;1
LU-MICHELETTO;PM10;20230724;36;1
LU-MICHELETTO;PM10;20230725;34;1
LU-MICHELETTO;PM10;20230726;24;1
LU-MICHELETTO;PM10;20230727;15;1
LU-MICHELETTO;PM10;20230728;17;1
LU-MICHELETTO;PM10;20230729;17;1
LU-MICHELETTO;PM10;20230730;13;1
LU-MICHELETTO;PM10;20230731;15;1
LU-MICHELETTO;PM10;20230801;19;1
LU-MICHELETTO;PM10;20230802;20;1
LU-MICHELETTO;PM10;20230803;17;1
LU-MICHELETTO;PM10;20230804;18;1
LU-MICHELETTO;PM10;20230805;8;1
LU-MICHELETTO;PM10;20230806;22;1
LU-MICHELETTO;PM10;20230807;19;1
LU-MICHELETTO;PM10;20230808;12;1
LU-MICHELETTO;PM10;20230809;12;1
LU-MICHELETTO;PM10;20230810;17;1
LU-MICHELETTO;PM10;20230811;20;1
LU-MICHELETTO;PM10;20230812;15;1
LU-MICHELETTO;PM10;20230813;15;1
LU-MICHELETTO;PM10;20230814;19;1
LU-MICHELETTO;PM10;20230815;18;1
LU-MICHELETTO;PM10;20230816;19;1
LU-MICHELETTO;PM10;20230817;24;1
LU-MICHELETTO;PM10;20230818;24;1
LU-MICHELETTO;PM10;20230819;25;1
LU-MICHELETTO;PM10;20230820;22;1
LU-MICHELETTO;PM10;20230821;23;1
LU-MICHELETTO;PM10;20230822;26;1
LU-MICHELETTO;PM10;20230823;20;1
LU-MICHELETTO;PM10;20230824;19;1
LU-MICHELETTO;PM10;20230825;18;1
LU-MICHELETTO;PM10;20230826;20;1
LU-MICHELETTO;PM10;20230827;23;1
LU-MICHELETTO;PM10;20230828;8;1
LU-MICHELETTO;PM10;20230829;8;1
LU-MICHELETTO;PM10;20230830;14;1
LU-MICHELETTO;PM10;20230831;21;1
LU-MICHELETTO;PM10;20230901;20;1
LU-MICHELETTO;PM10;20230902;19;1
LU-MICHELETTO;PM10;20230903;19;1
LU-MICHELETTO;PM10;20230904;18;1
LU-MICHELETTO;PM10;20230905;15;1
LU-MICHELETTO;PM10;20230906;16;1
LU-MICHELETTO;PM10;20230907;NaN;0
LU-MICHELETTO;PM10;20230908;24;1
LU-MICHELETTO;PM10;20230909;24;1
LU-MICHELETTO;PM10;20230910;22;1
LU-MICHELETTO;PM10;20230911;24;1
LU-MICHELETTO;PM10;20230912;24;1
LU-MICHELETTO;PM10;20230913;23;1
LU-MICHELETTO;PM10;20230914;19;1
LU-MICHELETTO;PM10;20230915;22;1
LU-MICHELETTO;PM10;20230916;20;1
LU-MICHELETTO;PM10;20230917;25;1
LU-MICHELETTO;PM10;20230918;30;1
LU-MICHELETTO;PM10;20230919;26;1
LU-MICHELETTO;PM10;20230920;15;1
LU-MICHELETTO;PM10;20230921;16;1
LU-MICHELETTO;PM10;20230922;17;1
LU-MICHELETTO;PM10;20230923;17;1
LU-MICHELETTO;PM10;20230924;12;1
LU-MICHELETTO;PM10;20230925;17;1
LU-MICHELETTO;PM10;20230926;22;1
LU-MICHELETTO;PM10;20230927;29;1
LU-MICHELETTO;PM10;20230928;30;1
LU-MICHELETTO;PM10;20230929;29;1
LU-MICHELETTO;PM10;20230930;28;1
LU-MICHELETTO;PM10;20231001;27;1
LU-MICHELETTO;PM10;20231002;24;1
LU-MICHELETTO;PM10;20231003;25;1
LU-MICHELETTO;PM10;20231004;23;1
LU-MICHELETTO;PM10;20231005;28;1
LU-MICHELETTO;PM10;20231006;26;1
LU-MICHELETTO;PM10;20231007;26;1
LU-MICHELETTO;PM10;20231008;24;1
LU-MICHELETTO;PM10;20231009;23;1
LU-MICHELETTO;PM10;20231010;23;1
LU-MICHELETTO;PM10;20231011;22;1
LU-MICHELETTO;PM10;20231012;20;1
LU-MICHELETTO;PM10;20231013;18;1
LU-MICHELETTO;PM10;20231014;22;1
LU-MICHELETTO;PM10;20231015;19;1
LU-MICHELETTO;PM10;20231016;14;1
LU-MICHELETTO;PM10;20231017;16;1
LU-MICHELETTO;PM10;20231018;11;1
LU-MICHELETTO;PM10;20231019;16;1
LU-MICHELETTO;PM10;20231020;29;1
LU-MICHELETTO;PM10;20231021;10;1
LU-MICHELETTO;PM10;20231022;16;1
LU-MICHELETTO;PM10;20231023;23;1
LU-MICHELETTO;PM10;20231024;27;1
LU-MICHELETTO;PM10;20231025;12;1
LU-MICHELETTO;PM10;20231026;12;1
LU-MICHELETTO;PM10;20231027;23;1
LU-MICHELETTO;PM10;20231028;20;1
LU-MICHELETTO;PM10;20231029;24;1
LU-MICHELETTO;PM10;20231030;19;1
LU-MICHELETTO;PM10;20231031;24;1
LU-MICHELETTO;PM10;20231101;20;1
LU-MICHELETTO;PM10;20231102;10;1
LU-MICHELETTO;PM10;20231103;18;1
LU-MICHELETTO;PM10;20231104;12;1
LU-MICHELETTO;PM10;20231105;25;1
LU-MICHELETTO;PM10;20231106;29;1
LU-MICHELETTO;PM10;20231107;23;1
LU-MICHELETTO;PM10;20231108;32;1
LU-MICHELETTO;PM10;20231109;21;1
LU-MICHELETTO;PM10;20231110;12;1
LU-MICHELETTO;PM10;20231111;20;1
LU-MICHELETTO;PM10;20231112;25;1
LU-MICHELETTO;PM10;20231113;35;1
LU-MICHELETTO;PM10;20231114;44;1
LU-MICHELETTO;PM10;20231115;34;1
LU-MICHELETTO;PM10;20231116;22;1
LU-MICHELETTO;PM10;20231117;27;1
LU-MICHELETTO;PM10;20231118;34;1
LU-MICHELETTO;PM10;20231119;42;1
LU-MICHELETTO;PM10;20231120;42;1
LU-MICHELETTO;PM10;20231121;28;1
LU-MICHELETTO;PM10;20231122;8;1
LU-MICHELETTO;PM10;20231123;25;1
LU-MICHELETTO;PM10;20231124;31;1
LU-MICHELETTO;PM10;20231125;21;1
LU-MICHELETTO;PM10;20231126;54;1
LU-MICHELETTO;PM10;20231127;40;1
LU-MICHELETTO;PM10;20231128;30;1
LU-MICHELETTO;PM10;20231129;41;1
LU-MICHELETTO;PM10;20231130;30;1
LU-MICHELETTO;PM10;20231201;45;1
LU-MICHELETTO;PM10;20231202;38;1
LU-MICHELETTO;PM10;20231203;15;1
LU-MICHELETTO;PM10;20231204;25;1
LU-MICHELETTO;PM10;20231205;24;1
LU-MICHELETTO;PM10;20231206;34;1
LU-MICHELETTO;PM10;20231207;29;1
LU-MICHELETTO;PM10;20231208;39;1
LU-MICHELETTO;PM10;20231209;32;1
LU-MICHELETTO;PM10;20231210;40;1
LU-MICHELETTO;PM10;20231211;40;1
LU-MICHELETTO;PM10;20231212;26;1
LU-MICHELETTO;PM10;20231213;21;1
LU-MICHELETTO;PM10;20231214;20;1
LU-MICHELETTO;PM10;20231215;36;1
LU-MICHELETTO;PM10;20231216;28;1
LU-MICHELETTO;PM10;20231217;41;1
LU-MICHELETTO;PM10;20231218;76;1
LU-MICHELETTO;PM10;20231219;89;1
LU-MICHELETTO;PM10;20231220;65;1
LU-MICHELETTO;PM10;20231221;75;1
LU-MICHELETTO;PM10;20231222;51;1
LU-MICHELETTO;PM10;20231223;36;1
LU-MICHELETTO;PM10;20231224;50;1
LU-MICHELETTO;PM10;20231225;40;1
LU-MICHELETTO;PM10;20231226;39;1
LU-MICHELETTO;PM10;20231227;47;1
LU-MICHELETTO;PM10;20231228;53;1
LU-MICHELETTO;PM10;20231229;73;1
LU-MICHELETTO;PM10;20231230;32;1
LU-MICHELETTO;PM10;20231231;40;1
