STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
LU-MICHELETTO;PM10;20220518;22;1
LU-MICHELETTO;PM10;20220519;18;1
LU-MICHELETTO;PM10;20220520;20;1
LU-MICHELETTO;PM10;20220521;20;1
LU-MICHELETTO;PM10;20220522;16;1
LU-MICHELETTO;PM10;20220523;NaN;0
LU-MICHELETTO;PM10;20220524;NaN;0
LU-MICHELETTO;PM10;20220525;NaN;0
LU-MICHELETTO;PM10;20220526;NaN;0
LU-MICHELETTO;PM10;20220527;38;1
LU-MICHELETTO;PM10;20220528;37;1
LU-MICHELETTO;PM10;20220529;9;1
LU-MICHELETTO;PM10;20220530;18;1
LU-MICHELETTO;PM10;20220531;24;1
LU-MICHELETTO;PM10;20220601;23;1
LU-MICHELETTO;PM10;20220602;25;1
LU-MICHELETTO;PM10;20220603;26;1
LU-MICHELETTO;PM10;20220604;31;1
LU-MICHELETTO;PM10;20220605;37;1
LU-MICHELETTO;PM10;20220606;34;1
LU-MICHELETTO;PM10;20220607;22;1
LU-MICHELETTO;PM10;20220608;20;1
LU-MICHELETTO;PM10;20220609;19;1
LU-MICHELETTO;PM10;20220610;12;1
LU-MICHELETTO;PM10;20220611;14;1
LU-MICHELETTO;PM10;20220612;13;1
LU-MICHELETTO;PM10;20220613;16;1
LU-MICHELETTO;PM10;20220614;19;1
LU-MICHELETTO;PM10;20220615;21;1
LU-MICHELETTO;PM10;20220616;20;1
LU-MICHELETTO;PM10;20220617;23;1
LU-MICHELETTO;PM10;20220618;24;1
LU-MICHELETTO;PM10;20220619;16;1
LU-MICHELETTO;PM10;20220620;17;1
LU-MICHELETTO;PM10;20220621;20;1
LU-MICHELETTO;PM10;20220622;24;1
LU-MICHELETTO;PM10;20220623;32;1
LU-MICHELETTO;PM10;20220624;28;1
LU-MICHELETTO;PM10;20220625;24;1
LU-MICHELETTO;PM10;20220626;24;1
LU-MICHELETTO;PM10;20220627;59;1
LU-MICHELETTO;PM10;20220628;54;1
LU-MICHELETTO;PM10;20220629;19;1
LU-MICHELETTO;PM10;20220630;18;1
LU-MICHELETTO;PM10;20220701;17;1
LU-MICHELETTO;PM10;20220702;16;1
LU-MICHELETTO;PM10;20220703;17;1
LU-MICHELETTO;PM10;20220704;22;1
