STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
LI-CARDUCCI;PM10;20220312;23;1
LI-CARDUCCI;PM10;20220313;18;1
LI-CARDUCCI;PM10;20220314;26;1
LI-CARDUCCI;PM10;20220315;21;1
LI-CARDUCCI;PM10;20220316;22;1
LI-CARDUCCI;PM10;20220317;36;1
LI-CARDUCCI;PM10;20220318;34;1
LI-CARDUCCI;PM10;20220319;26;1
LI-CARDUCCI;PM10;20220320;24;1
LI-CARDUCCI;PM10;20220321;33;1
LI-CARDUCCI;PM10;20220322;33;1
LI-CARDUCCI;PM10;20220323;37;1
LI-CARDUCCI;PM10;20220324;34;1
LI-CARDUCCI;PM10;20220325;34;1
LI-CARDUCCI;PM10;20220326;37;1
LI-CARDUCCI;PM10;20220327;30;1
LI-CARDUCCI;PM10;20220328;31;1
LI-CARDUCCI;PM10;20220329;33;1
LI-CARDUCCI;PM10;20220330;21;1
LI-CARDUCCI;PM10;20220331;12;1
LI-CARDUCCI;PM10;20220401;25;1
LI-CARDUCCI;PM10;20220402;13;1
LI-CARDUCCI;PM10;20220403;10;1
LI-CARDUCCI;PM10;20220404;15;1
LI-CARDUCCI;PM10;20220405;18;1
LI-CARDUCCI;PM10;20220406;13;1
LI-CARDUCCI;PM10;20220407;23;1
LI-CARDUCCI;PM10;20220408;NaN;0
LI-CARDUCCI;PM10;20220409;28;1
LI-CARDUCCI;PM10;20220410;8;1
LI-CARDUCCI;PM10;20220411;12;1
LI-CARDUCCI;PM10;20220412;15;1
LI-CARDUCCI;PM10;20220413;16;1
LI-CARDUCCI;PM10;20220414;19;1
LI-CARDUCCI;PM10;20220415;28;1
LI-CARDUCCI;PM10;20220416;21;1
LI-CARDUCCI;PM10;20220417;13;1
LI-CARDUCCI;PM10;20220418;15;1
LI-CARDUCCI;PM10;20220419;16;1
LI-CARDUCCI;PM10;20220420;19;1
LI-CARDUCCI;PM10;20220421;10;1
LI-CARDUCCI;PM10;20220422;10;1
LI-CARDUCCI;PM10;20220423;11;1
LI-CARDUCCI;PM10;20220424;12;1
LI-CARDUCCI;PM10;20220425;16;1
LI-CARDUCCI;PM10;20220426;18;1
LI-CARDUCCI;PM10;20220427;20;1
LI-CARDUCCI;PM10;20220428;11;1
LI-CARDUCCI;PM10;20220429;18;1
LI-CARDUCCI;PM10;20220430;19;1
LI-CARDUCCI;PM10;20220501;17;1
LI-CARDUCCI;PM10;20220502;21;1
LI-CARDUCCI;PM10;20220503;20;1
LI-CARDUCCI;PM10;20220504;18;1
LI-CARDUCCI;PM10;20220505;20;1
LI-CARDUCCI;PM10;20220506;12;1
LI-CARDUCCI;PM10;20220507;15;1
LI-CARDUCCI;PM10;20220508;17;1
LI-CARDUCCI;PM10;20220509;25;1
LI-CARDUCCI;PM10;20220510;29;1
LI-CARDUCCI;PM10;20220511;20;1
LI-CARDUCCI;PM10;20220512;24;1
LI-CARDUCCI;PM10;20220513;22;1
LI-CARDUCCI;PM10;20220514;28;1
LI-CARDUCCI;PM10;20220515;25;1
LI-CARDUCCI;PM10;20220516;30;1
LI-CARDUCCI;PM10;20220517;26;1
LI-CARDUCCI;PM10;20220518;30;1
LI-CARDUCCI;PM10;20220519;21;1
LI-CARDUCCI;PM10;20220520;21;1
LI-CARDUCCI;PM10;20220521;21;1
LI-CARDUCCI;PM10;20220522;18;1
LI-CARDUCCI;PM10;20220523;18;1
LI-CARDUCCI;PM10;20220524;26;1
LI-CARDUCCI;PM10;20220525;25;1
LI-CARDUCCI;PM10;20220526;34;1
LI-CARDUCCI;PM10;20220527;38;1
LI-CARDUCCI;PM10;20220528;41;1
LI-CARDUCCI;PM10;20220529;14;1
LI-CARDUCCI;PM10;20220530;20;1
LI-CARDUCCI;PM10;20220531;25;1
LI-CARDUCCI;PM10;20220601;26;1
LI-CARDUCCI;PM10;20220602;24;1
LI-CARDUCCI;PM10;20220603;26;1
LI-CARDUCCI;PM10;20220604;37;1
LI-CARDUCCI;PM10;20220605;NaN;0
LI-CARDUCCI;PM10;20220606;30;1
LI-CARDUCCI;PM10;20220607;NaN;0
LI-CARDUCCI;PM10;20220608;NaN;0
LI-CARDUCCI;PM10;20220609;NaN;0
LI-CARDUCCI;PM10;20220610;18;1
LI-CARDUCCI;PM10;20220611;16;1
LI-CARDUCCI;PM10;20220612;14;1
LI-CARDUCCI;PM10;20220613;17;1
LI-CARDUCCI;PM10;20220614;22;1
LI-CARDUCCI;PM10;20220615;21;1
LI-CARDUCCI;PM10;20220616;22;1
LI-CARDUCCI;PM10;20220617;25;1
LI-CARDUCCI;PM10;20220618;23;1
LI-CARDUCCI;PM10;20220619;17;1
LI-CARDUCCI;PM10;20220620;18;1
LI-CARDUCCI;PM10;20220621;19;1
LI-CARDUCCI;PM10;20220622;23;1
LI-CARDUCCI;PM10;20220623;27;1
LI-CARDUCCI;PM10;20220624;28;1
LI-CARDUCCI;PM10;20220625;28;1
LI-CARDUCCI;PM10;20220626;24;1
LI-CARDUCCI;PM10;20220627;60;1
LI-CARDUCCI;PM10;20220628;56;1
LI-CARDUCCI;PM10;20220629;24;1
LI-CARDUCCI;PM10;20220630;21;1
LI-CARDUCCI;PM10;20220701;18;1
LI-CARDUCCI;PM10;20220702;20;1
LI-CARDUCCI;PM10;20220703;18;1
LI-CARDUCCI;PM10;20220704;20;1
LI-CARDUCCI;PM10;20220705;23;1
LI-CARDUCCI;PM10;20220706;26;1
LI-CARDUCCI;PM10;20220707;26;1
LI-CARDUCCI;PM10;20220708;17;1
LI-CARDUCCI;PM10;20220709;12;1
LI-CARDUCCI;PM10;20220710;11;1
LI-CARDUCCI;PM10;20220711;15;1
LI-CARDUCCI;PM10;20220712;16;1
LI-CARDUCCI;PM10;20220713;21;1
LI-CARDUCCI;PM10;20220714;21;1
LI-CARDUCCI;PM10;20220715;15;1
LI-CARDUCCI;PM10;20220716;18;1
LI-CARDUCCI;PM10;20220717;19;1
LI-CARDUCCI;PM10;20220718;28;1
LI-CARDUCCI;PM10;20220719;26;1
LI-CARDUCCI;PM10;20220720;22;1
LI-CARDUCCI;PM10;20220721;26;1
LI-CARDUCCI;PM10;20220722;28;1
LI-CARDUCCI;PM10;20220723;24;1
LI-CARDUCCI;PM10;20220724;22;1
LI-CARDUCCI;PM10;20220725;22;1
LI-CARDUCCI;PM10;20220726;24;1
LI-CARDUCCI;PM10;20220727;23;1
LI-CARDUCCI;PM10;20220728;24;1
LI-CARDUCCI;PM10;20220729;20;1
LI-CARDUCCI;PM10;20220730;22;1
LI-CARDUCCI;PM10;20220731;17;1
LI-CARDUCCI;PM10;20220801;20;1
LI-CARDUCCI;PM10;20220802;22;1
LI-CARDUCCI;PM10;20220803;23;1
LI-CARDUCCI;PM10;20220804;22;1
LI-CARDUCCI;PM10;20220805;16;1
LI-CARDUCCI;PM10;20220806;17;1
LI-CARDUCCI;PM10;20220807;25;1
LI-CARDUCCI;PM10;20220808;19;1
LI-CARDUCCI;PM10;20220809;19;1
LI-CARDUCCI;PM10;20220810;19;1
LI-CARDUCCI;PM10;20220811;20;1
LI-CARDUCCI;PM10;20220812;17;1
LI-CARDUCCI;PM10;20220813;13;1
LI-CARDUCCI;PM10;20220814;13;1
LI-CARDUCCI;PM10;20220815;17;1
LI-CARDUCCI;PM10;20220816;19;1
LI-CARDUCCI;PM10;20220817;29;1
LI-CARDUCCI;PM10;20220818;24;1
LI-CARDUCCI;PM10;20220819;17;1
LI-CARDUCCI;PM10;20220820;21;1
LI-CARDUCCI;PM10;20220821;20;1
LI-CARDUCCI;PM10;20220822;19;1
LI-CARDUCCI;PM10;20220823;17;1
LI-CARDUCCI;PM10;20220824;13;1
LI-CARDUCCI;PM10;20220825;16;1
LI-CARDUCCI;PM10;20220826;17;1
LI-CARDUCCI;PM10;20220827;15;1
LI-CARDUCCI;PM10;20220828;14;1
LI-CARDUCCI;PM10;20220829;16;1
LI-CARDUCCI;PM10;20220830;15;1
LI-CARDUCCI;PM10;20220831;14;1
LI-CARDUCCI;PM10;20220901;17;1
LI-CARDUCCI;PM10;20220902;11;1
LI-CARDUCCI;PM10;20220903;12;1
LI-CARDUCCI;PM10;20220904;14;1
LI-CARDUCCI;PM10;20220905;18;1
LI-CARDUCCI;PM10;20220906;17;1
LI-CARDUCCI;PM10;20220907;25;1
LI-CARDUCCI;PM10;20220908;24;1
LI-CARDUCCI;PM10;20220909;NaN;0
LI-CARDUCCI;PM10;20220910;22;1
LI-CARDUCCI;PM10;20220911;17;1
LI-CARDUCCI;PM10;20220912;18;1
LI-CARDUCCI;PM10;20220913;17;1
LI-CARDUCCI;PM10;20220914;17;1
LI-CARDUCCI;PM10;20220915;37;1
LI-CARDUCCI;PM10;20220916;25;1
LI-CARDUCCI;PM10;20220917;18;1
LI-CARDUCCI;PM10;20220918;7;1
LI-CARDUCCI;PM10;20220919;18;1
LI-CARDUCCI;PM10;20220920;16;1
LI-CARDUCCI;PM10;20220921;11;1
LI-CARDUCCI;PM10;20220922;12;1
LI-CARDUCCI;PM10;20220923;14;1
LI-CARDUCCI;PM10;20220924;15;1
LI-CARDUCCI;PM10;20220925;13;1
LI-CARDUCCI;PM10;20220926;16;1
LI-CARDUCCI;PM10;20220927;25;1
LI-CARDUCCI;PM10;20220928;24;1
LI-CARDUCCI;PM10;20220929;20;1
LI-CARDUCCI;PM10;20220930;13;1
LI-CARDUCCI;PM10;20221001;19;1
LI-CARDUCCI;PM10;20221002;18;1
LI-CARDUCCI;PM10;20221003;22;1
LI-CARDUCCI;PM10;20221004;20;1
LI-CARDUCCI;PM10;20221005;20;1
LI-CARDUCCI;PM10;20221006;21;1
LI-CARDUCCI;PM10;20221007;29;1
LI-CARDUCCI;PM10;20221008;22;1
LI-CARDUCCI;PM10;20221009;17;1
LI-CARDUCCI;PM10;20221010;22;1
LI-CARDUCCI;PM10;20221011;27;1
LI-CARDUCCI;PM10;20221012;26;1
LI-CARDUCCI;PM10;20221013;30;1
LI-CARDUCCI;PM10;20221014;25;1
LI-CARDUCCI;PM10;20221015;24;1
LI-CARDUCCI;PM10;20221016;21;1
LI-CARDUCCI;PM10;20221017;21;1
LI-CARDUCCI;PM10;20221018;21;1
LI-CARDUCCI;PM10;20221019;23;1
LI-CARDUCCI;PM10;20221020;28;1
LI-CARDUCCI;PM10;20221021;21;1
LI-CARDUCCI;PM10;20221022;26;1
LI-CARDUCCI;PM10;20221023;25;1
LI-CARDUCCI;PM10;20221024;28;1
LI-CARDUCCI;PM10;20221025;46;1
LI-CARDUCCI;PM10;20221026;53;1
LI-CARDUCCI;PM10;20221027;54;1
LI-CARDUCCI;PM10;20221028;49;1
LI-CARDUCCI;PM10;20221029;31;1
LI-CARDUCCI;PM10;20221030;31;1
LI-CARDUCCI;PM10;20221031;32;1
LI-CARDUCCI;PM10;20221101;22;1
LI-CARDUCCI;PM10;20221102;20;1
LI-CARDUCCI;PM10;20221103;21;1
LI-CARDUCCI;PM10;20221104;20;1
LI-CARDUCCI;PM10;20221105;16;1
LI-CARDUCCI;PM10;20221106;14;1
LI-CARDUCCI;PM10;20221107;17;1
LI-CARDUCCI;PM10;20221108;17;1
LI-CARDUCCI;PM10;20221109;14;1
LI-CARDUCCI;PM10;20221110;16;1
LI-CARDUCCI;PM10;20221111;14;1
LI-CARDUCCI;PM10;20221112;22;1
LI-CARDUCCI;PM10;20221113;14;1
LI-CARDUCCI;PM10;20221114;21;1
LI-CARDUCCI;PM10;20221115;17;1
LI-CARDUCCI;PM10;20221116;21;1
LI-CARDUCCI;PM10;20221117;13;1
LI-CARDUCCI;PM10;20221118;21;1
LI-CARDUCCI;PM10;20221119;14;1
LI-CARDUCCI;PM10;20221120;16;1
LI-CARDUCCI;PM10;20221121;16;1
LI-CARDUCCI;PM10;20221122;6;1
LI-CARDUCCI;PM10;20221123;NaN;0
LI-CARDUCCI;PM10;20221124;29;1
LI-CARDUCCI;PM10;20221125;19;1
LI-CARDUCCI;PM10;20221126;12;1
LI-CARDUCCI;PM10;20221127;16;1
LI-CARDUCCI;PM10;20221128;16;1
LI-CARDUCCI;PM10;20221129;12;1
LI-CARDUCCI;PM10;20221130;17;1
LI-CARDUCCI;PM10;20221201;19;1
LI-CARDUCCI;PM10;20221202;22;1
LI-CARDUCCI;PM10;20221203;12;1
LI-CARDUCCI;PM10;20221204;16;1
LI-CARDUCCI;PM10;20221205;13;1
LI-CARDUCCI;PM10;20221206;29;1
LI-CARDUCCI;PM10;20221207;NaN;0
LI-CARDUCCI;PM10;20221208;20;1
LI-CARDUCCI;PM10;20221209;22;1
LI-CARDUCCI;PM10;20221210;14;1
LI-CARDUCCI;PM10;20221211;15;1
LI-CARDUCCI;PM10;20221212;14;1
LI-CARDUCCI;PM10;20221213;NaN;0
LI-CARDUCCI;PM10;20221214;NaN;0
LI-CARDUCCI;PM10;20221215;NaN;0
LI-CARDUCCI;PM10;20221216;12;1
LI-CARDUCCI;PM10;20221217;27;1
LI-CARDUCCI;PM10;20221218;13;1
LI-CARDUCCI;PM10;20221219;26;1
LI-CARDUCCI;PM10;20221220;16;1
LI-CARDUCCI;PM10;20221221;14;1
LI-CARDUCCI;PM10;20221222;22;1
LI-CARDUCCI;PM10;20221223;21;1
LI-CARDUCCI;PM10;20221224;26;1
LI-CARDUCCI;PM10;20221225;23;1
LI-CARDUCCI;PM10;20221226;14;1
LI-CARDUCCI;PM10;20221227;16;1
LI-CARDUCCI;PM10;20221228;15;1
LI-CARDUCCI;PM10;20221229;13;1
LI-CARDUCCI;PM10;20221230;20;1
LI-CARDUCCI;PM10;20221231;26;1
