STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
AR-REPUBBLICA;PM10;20230305;29;1
AR-REPUBBLICA;PM10;20230306;24;1
AR-REPUBBLICA;PM10;20230307;19;1
AR-REPUBBLICA;PM10;20230308;19;1
AR-REPUBBLICA;PM10;20230309;19;1
AR-REPUBBLICA;PM10;20230310;23;1
AR-REPUBBLICA;PM10;20230311;34;1
AR-REPUBBLICA;PM10;20230312;26;1
AR-REPUBBLICA;PM10;20230313;22;1
AR-REPUBBLICA;PM10;20230314;23;1
AR-REPUBBLICA;PM10;20230315;18;1
AR-REPUBBLICA;PM10;20230316;11;1
AR-REPUBBLICA;PM10;20230317;18;1
AR-REPUBBLICA;PM10;20230318;29;1
AR-REPUBBLICA;PM10;20230319;35;1
AR-REPUBBLICA;PM10;20230320;16;1
AR-REPUBBLICA;PM10;20230321;NaN;0
AR-REPUBBLICA;PM10;20230322;26;1
AR-REPUBBLICA;PM10;20230323;22;1
AR-REPUBBLICA;PM10;20230324;17;1
AR-REPUBBLICA;PM10;20230325;18;1
AR-REPUBBLICA;PM10;20230326;16;1
AR-REPUBBLICA;PM10;20230327;18;1
AR-REPUBBLICA;PM10;20230328;10;1
AR-REPUBBLICA;PM10;20230329;22;1
AR-REPUBBLICA;PM10;20230330;23;1
AR-REPUBBLICA;PM10;20230331;25;1
AR-REPUBBLICA;PM10;20230401;17;1
AR-REPUBBLICA;PM10;20230402;13;1
AR-REPUBBLICA;PM10;20230403;7;1
AR-REPUBBLICA;PM10;20230404;15;1
AR-REPUBBLICA;PM10;20230405;16;1
AR-REPUBBLICA;PM10;20230406;19;1
AR-REPUBBLICA;PM10;20230407;21;1
AR-REPUBBLICA;PM10;20230408;14;1
AR-REPUBBLICA;PM10;20230409;15;1
AR-REPUBBLICA;PM10;20230410;10;1
AR-REPUBBLICA;PM10;20230411;15;1
AR-REPUBBLICA;PM10;20230412;NaN;0
AR-REPUBBLICA;PM10;20230413;NaN;0
AR-REPUBBLICA;PM10;20230414;NaN;0
AR-REPUBBLICA;PM10;20230415;15;1
AR-REPUBBLICA;PM10;20230416;7;1
AR-REPUBBLICA;PM10;20230417;11;1
AR-REPUBBLICA;PM10;20230418;14;1
AR-REPUBBLICA;PM10;20230419;11;1
AR-REPUBBLICA;PM10;20230420;14;1
AR-REPUBBLICA;PM10;20230421;13;1
AR-REPUBBLICA;PM10;20230422;14;1
AR-REPUBBLICA;PM10;20230423;16;1
AR-REPUBBLICA;PM10;20230424;15;1
AR-REPUBBLICA;PM10;20230425;15;1
AR-REPUBBLICA;PM10;20230426;10;1
AR-REPUBBLICA;PM10;20230427;14;1
AR-REPUBBLICA;PM10;20230428;17;1
AR-REPUBBLICA;PM10;20230429;18;1
AR-REPUBBLICA;PM10;20230430;12;1
AR-REPUBBLICA;PM10;20230501;8;1
AR-REPUBBLICA;PM10;20230502;12;1
AR-REPUBBLICA;PM10;20230503;10;1
AR-REPUBBLICA;PM10;20230504;16;1
AR-REPUBBLICA;PM10;20230505;17;1
AR-REPUBBLICA;PM10;20230506;13;1
AR-REPUBBLICA;PM10;20230507;13;1
AR-REPUBBLICA;PM10;20230508;19;1
AR-REPUBBLICA;PM10;20230509;15;1
AR-REPUBBLICA;PM10;20230510;10;1
AR-REPUBBLICA;PM10;20230511;10;1
AR-REPUBBLICA;PM10;20230512;13;1
AR-REPUBBLICA;PM10;20230513;10;1
AR-REPUBBLICA;PM10;20230514;9;1
AR-REPUBBLICA;PM10;20230515;5;1
AR-REPUBBLICA;PM10;20230516;4;1
AR-REPUBBLICA;PM10;20230517;NaN;0
AR-REPUBBLICA;PM10;20230518;10;1
AR-REPUBBLICA;PM10;20230519;11;1
AR-REPUBBLICA;PM10;20230520;11;1
AR-REPUBBLICA;PM10;20230521;20;1
AR-REPUBBLICA;PM10;20230522;19;1
AR-REPUBBLICA;PM10;20230523;20;1
AR-REPUBBLICA;PM10;20230524;16;1
AR-REPUBBLICA;PM10;20230525;22;1
AR-REPUBBLICA;PM10;20230526;18;1
AR-REPUBBLICA;PM10;20230527;17;1
AR-REPUBBLICA;PM10;20230528;16;1
AR-REPUBBLICA;PM10;20230529;16;1
AR-REPUBBLICA;PM10;20230530;17;1
AR-REPUBBLICA;PM10;20230531;15;1
AR-REPUBBLICA;PM10;20230601;14;1
AR-REPUBBLICA;PM10;20230602;12;1
AR-REPUBBLICA;PM10;20230603;15;1
AR-REPUBBLICA;PM10;20230604;11;1
AR-REPUBBLICA;PM10;20230605;NaN;0
AR-REPUBBLICA;PM10;20230606;11;1
AR-REPUBBLICA;PM10;20230607;12;1
AR-REPUBBLICA;PM10;20230608;14;1
AR-REPUBBLICA;PM10;20230609;16;1
AR-REPUBBLICA;PM10;20230610;18;1
AR-REPUBBLICA;PM10;20230611;13;1
AR-REPUBBLICA;PM10;20230612;14;1
AR-REPUBBLICA;PM10;20230613;12;1
AR-REPUBBLICA;PM10;20230614;11;1
AR-REPUBBLICA;PM10;20230615;18;1
AR-REPUBBLICA;PM10;20230616;19;1
AR-REPUBBLICA;PM10;20230617;17;1
AR-REPUBBLICA;PM10;20230618;16;1
AR-REPUBBLICA;PM10;20230619;18;1
AR-REPUBBLICA;PM10;20230620;17;1
AR-REPUBBLICA;PM10;20230621;24;1
AR-REPUBBLICA;PM10;20230622;29;1
AR-REPUBBLICA;PM10;20230623;23;1
AR-REPUBBLICA;PM10;20230624;13;1
AR-REPUBBLICA;PM10;20230625;8;1
AR-REPUBBLICA;PM10;20230626;15;1
AR-REPUBBLICA;PM10;20230627;18;1
AR-REPUBBLICA;PM10;20230628;18;1
AR-REPUBBLICA;PM10;20230629;10;1
AR-REPUBBLICA;PM10;20230630;14;1
AR-REPUBBLICA;PM10;20230701;12;1
AR-REPUBBLICA;PM10;20230702;13;1
AR-REPUBBLICA;PM10;20230703;16;1
AR-REPUBBLICA;PM10;20230704;20;1
AR-REPUBBLICA;PM10;20230705;18;1
AR-REPUBBLICA;PM10;20230706;18;1
AR-REPUBBLICA;PM10;20230707;15;1
AR-REPUBBLICA;PM10;20230708;16;1
AR-REPUBBLICA;PM10;20230709;18;1
AR-REPUBBLICA;PM10;20230710;26;1
AR-REPUBBLICA;PM10;20230711;40;1
AR-REPUBBLICA;PM10;20230712;45;1
AR-REPUBBLICA;PM10;20230713;31;1
AR-REPUBBLICA;PM10;20230714;26;1
AR-REPUBBLICA;PM10;20230715;25;1
AR-REPUBBLICA;PM10;20230716;32;1
AR-REPUBBLICA;PM10;20230717;28;1
AR-REPUBBLICA;PM10;20230718;30;1
AR-REPUBBLICA;PM10;20230719;40;1
AR-REPUBBLICA;PM10;20230720;33;1
AR-REPUBBLICA;PM10;20230721;31;1
AR-REPUBBLICA;PM10;20230722;22;1
AR-REPUBBLICA;PM10;20230723;24;1
AR-REPUBBLICA;PM10;20230724;41;1
AR-REPUBBLICA;PM10;20230725;31;1
AR-REPUBBLICA;PM10;20230726;21;1
AR-REPUBBLICA;PM10;20230727;11;1
AR-REPUBBLICA;PM10;20230728;18;1
AR-REPUBBLICA;PM10;20230729;20;1
AR-REPUBBLICA;PM10;20230730;14;1
AR-REPUBBLICA;PM10;20230731;13;1
AR-REPUBBLICA;PM10;20230801;16;1
AR-REPUBBLICA;PM10;20230802;19;1
AR-REPUBBLICA;PM10;20230803;16;1
AR-REPUBBLICA;PM10;20230804;15;1
AR-REPUBBLICA;PM10;20230805;9;1
AR-REPUBBLICA;PM10;20230806;13;1
AR-REPUBBLICA;PM10;20230807;15;1
AR-REPUBBLICA;PM10;20230808;10;1
AR-REPUBBLICA;PM10;20230809;14;1
AR-REPUBBLICA;PM10;20230810;16;1
AR-REPUBBLICA;PM10;20230811;16;1
AR-REPUBBLICA;PM10;20230812;11;1
AR-REPUBBLICA;PM10;20230813;14;1
AR-REPUBBLICA;PM10;20230814;16;1
AR-REPUBBLICA;PM10;20230815;16;1
AR-REPUBBLICA;PM10;20230816;23;1
AR-REPUBBLICA;PM10;20230817;23;1
AR-REPUBBLICA;PM10;20230818;22;1
AR-REPUBBLICA;PM10;20230819;21;1
AR-REPUBBLICA;PM10;20230820;20;1
AR-REPUBBLICA;PM10;20230821;27;1
AR-REPUBBLICA;PM10;20230822;24;1
AR-REPUBBLICA;PM10;20230823;19;1
AR-REPUBBLICA;PM10;20230824;21;1
AR-REPUBBLICA;PM10;20230825;29;1
AR-REPUBBLICA;PM10;20230826;26;1
AR-REPUBBLICA;PM10;20230827;24;1
AR-REPUBBLICA;PM10;20230828;16;1
AR-REPUBBLICA;PM10;20230829;12;1
AR-REPUBBLICA;PM10;20230830;12;1
AR-REPUBBLICA;PM10;20230831;20;1
AR-REPUBBLICA;PM10;20230901;22;1
AR-REPUBBLICA;PM10;20230902;22;1
AR-REPUBBLICA;PM10;20230903;19;1
AR-REPUBBLICA;PM10;20230904;14;1
AR-REPUBBLICA;PM10;20230905;15;1
AR-REPUBBLICA;PM10;20230906;13;1
AR-REPUBBLICA;PM10;20230907;15;1
AR-REPUBBLICA;PM10;20230908;22;1
AR-REPUBBLICA;PM10;20230909;20;1
AR-REPUBBLICA;PM10;20230910;19;1
AR-REPUBBLICA;PM10;20230911;24;1
AR-REPUBBLICA;PM10;20230912;23;1
AR-REPUBBLICA;PM10;20230913;24;1
AR-REPUBBLICA;PM10;20230914;NaN;0
AR-REPUBBLICA;PM10;20230915;16;1
AR-REPUBBLICA;PM10;20230916;21;1
AR-REPUBBLICA;PM10;20230917;24;1
AR-REPUBBLICA;PM10;20230918;30;1
AR-REPUBBLICA;PM10;20230919;25;1
AR-REPUBBLICA;PM10;20230920;18;1
AR-REPUBBLICA;PM10;20230921;20;1
AR-REPUBBLICA;PM10;20230922;20;1
AR-REPUBBLICA;PM10;20230923;13;1
AR-REPUBBLICA;PM10;20230924;10;1
AR-REPUBBLICA;PM10;20230925;12;1
AR-REPUBBLICA;PM10;20230926;16;1
AR-REPUBBLICA;PM10;20230927;32;1
AR-REPUBBLICA;PM10;20230928;27;1
AR-REPUBBLICA;PM10;20230929;29;1
AR-REPUBBLICA;PM10;20230930;25;1
AR-REPUBBLICA;PM10;20231001;21;1
AR-REPUBBLICA;PM10;20231002;23;1
AR-REPUBBLICA;PM10;20231003;25;1
AR-REPUBBLICA;PM10;20231004;24;1
AR-REPUBBLICA;PM10;20231005;28;1
AR-REPUBBLICA;PM10;20231006;26;1
AR-REPUBBLICA;PM10;20231007;28;1
AR-REPUBBLICA;PM10;20231008;27;1
AR-REPUBBLICA;PM10;20231009;29;1
AR-REPUBBLICA;PM10;20231010;24;1
AR-REPUBBLICA;PM10;20231011;24;1
AR-REPUBBLICA;PM10;20231012;24;1
AR-REPUBBLICA;PM10;20231013;24;1
AR-REPUBBLICA;PM10;20231014;24;1
AR-REPUBBLICA;PM10;20231015;24;1
AR-REPUBBLICA;PM10;20231016;11;1
AR-REPUBBLICA;PM10;20231017;12;1
AR-REPUBBLICA;PM10;20231018;20;1
AR-REPUBBLICA;PM10;20231019;20;1
AR-REPUBBLICA;PM10;20231020;37;1
AR-REPUBBLICA;PM10;20231021;12;1
AR-REPUBBLICA;PM10;20231022;16;1
AR-REPUBBLICA;PM10;20231023;32;1
AR-REPUBBLICA;PM10;20231024;34;1
AR-REPUBBLICA;PM10;20231025;14;1
AR-REPUBBLICA;PM10;20231026;13;1
AR-REPUBBLICA;PM10;20231027;13;1
AR-REPUBBLICA;PM10;20231028;17;1
AR-REPUBBLICA;PM10;20231029;16;1
AR-REPUBBLICA;PM10;20231030;19;1
AR-REPUBBLICA;PM10;20231031;18;1
AR-REPUBBLICA;PM10;20231101;18;1
AR-REPUBBLICA;PM10;20231102;6;1
AR-REPUBBLICA;PM10;20231103;10;1
AR-REPUBBLICA;PM10;20231104;6;1
AR-REPUBBLICA;PM10;20231105;14;1
AR-REPUBBLICA;PM10;20231106;24;1
AR-REPUBBLICA;PM10;20231107;21;1
AR-REPUBBLICA;PM10;20231108;31;1
AR-REPUBBLICA;PM10;20231109;18;1
AR-REPUBBLICA;PM10;20231110;3;1
AR-REPUBBLICA;PM10;20231111;21;1
AR-REPUBBLICA;PM10;20231112;20;1
AR-REPUBBLICA;PM10;20231113;43;1
AR-REPUBBLICA;PM10;20231114;42;1
AR-REPUBBLICA;PM10;20231115;35;1
AR-REPUBBLICA;PM10;20231116;21;1
AR-REPUBBLICA;PM10;20231117;29;1
AR-REPUBBLICA;PM10;20231118;30;1
AR-REPUBBLICA;PM10;20231119;46;1
AR-REPUBBLICA;PM10;20231120;39;1
AR-REPUBBLICA;PM10;20231121;17;1
AR-REPUBBLICA;PM10;20231122;7;1
AR-REPUBBLICA;PM10;20231123;13;1
AR-REPUBBLICA;PM10;20231124;23;1
AR-REPUBBLICA;PM10;20231125;19;1
AR-REPUBBLICA;PM10;20231126;37;1
AR-REPUBBLICA;PM10;20231127;47;1
AR-REPUBBLICA;PM10;20231128;30;1
AR-REPUBBLICA;PM10;20231129;40;1
AR-REPUBBLICA;PM10;20231130;17;1
AR-REPUBBLICA;PM10;20231201;32;1
AR-REPUBBLICA;PM10;20231202;33;1
AR-REPUBBLICA;PM10;20231203;19;1
AR-REPUBBLICA;PM10;20231204;29;1
AR-REPUBBLICA;PM10;20231205;23;1
AR-REPUBBLICA;PM10;20231206;24;1
AR-REPUBBLICA;PM10;20231207;26;1
AR-REPUBBLICA;PM10;20231208;33;1
AR-REPUBBLICA;PM10;20231209;28;1
AR-REPUBBLICA;PM10;20231210;23;1
AR-REPUBBLICA;PM10;20231211;34;1
AR-REPUBBLICA;PM10;20231212;20;1
AR-REPUBBLICA;PM10;20231213;17;1
AR-REPUBBLICA;PM10;20231214;20;1
AR-REPUBBLICA;PM10;20231215;20;1
AR-REPUBBLICA;PM10;20231216;13;1
AR-REPUBBLICA;PM10;20231217;23;1
AR-REPUBBLICA;PM10;20231218;54;1
AR-REPUBBLICA;PM10;20231219;NaN;0
AR-REPUBBLICA;PM10;20231220;70;1
AR-REPUBBLICA;PM10;20231221;45;1
AR-REPUBBLICA;PM10;20231222;35;1
AR-REPUBBLICA;PM10;20231223;40;1
AR-REPUBBLICA;PM10;20231224;49;1
AR-REPUBBLICA;PM10;20231225;39;1
AR-REPUBBLICA;PM10;20231226;32;1
AR-REPUBBLICA;PM10;20231227;36;1
AR-REPUBBLICA;PM10;20231228;47;1
AR-REPUBBLICA;PM10;20231229;38;1
AR-REPUBBLICA;PM10;20231230;46;1
AR-REPUBBLICA;PM10;20231231;33;1
